 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
   -10.835   118.906    0.5    1.2    0.0
   -10.790   118.906    0.5    1.3    0.0
   -10.745   118.906    0.6    1.3    0.0
   -10.700   118.906    0.6    1.3    0.0
   -10.656   118.906    0.6    1.3    0.0
   -10.611   118.906    0.6    1.3    0.0
   -10.566   118.906    0.6    1.3    0.0
   -10.521   118.906    0.6    1.3   -0.0
   -10.476   118.906    0.6    1.3   -0.0
   -10.431   118.906    0.6    1.3   -0.0
   -10.386   118.906    0.6    1.3   -0.0
   -10.341   118.906    0.6    1.3   -0.0
   -10.296   118.906    0.7    1.3   -0.1
   -10.251   118.906    0.7    1.3   -0.1
   -10.207   118.906    0.7    1.3   -0.1
   -10.162   118.906    0.7    1.3   -0.1
   -10.117   118.906    0.7    1.3   -0.1
   -10.072   118.906    0.7    1.3   -0.1
   -10.027   118.906    0.7    1.3   -0.1
    -9.982   118.906    0.7    1.3   -0.2
    -9.937   118.906    0.7    1.3   -0.2
    -9.892   118.906    0.7    1.3   -0.2
    -9.847   118.906    0.7    1.3   -0.2
    -9.803   118.906    0.7    1.3   -0.2
    -9.758   118.906    0.7    1.3   -0.2
    -9.713   118.906    0.7    1.2   -0.3
    -9.668   118.906    0.7    1.2   -0.3
    -9.623   118.906    0.7    1.2   -0.3
    -9.578   118.906    0.7    1.2   -0.3
    -9.533   118.906    0.7    1.1   -0.4
    -9.488   118.906    0.6    1.1   -0.4
    -9.443   118.906    0.6    1.1   -0.4
    -9.398   118.906    0.6    1.0   -0.4
    -9.354   118.906    0.6    1.0   -0.5
    -9.309   118.906    0.6    1.0   -0.5
    -9.264   118.906    0.5    0.9   -0.5
    -9.219   118.906    0.5    0.9   -0.6
    -9.174   118.906    0.5    0.8   -0.6
    -9.129   118.906    0.4    0.8   -0.6
    -9.084   118.906    0.4    0.8   -0.6
    -9.039   118.906    0.3    0.7   -0.7
    -8.994   118.906    0.3    0.7   -0.7
    -8.950   118.906    0.3    0.6   -0.7
    -8.905   118.906    0.2    0.6   -0.8
    -8.860   118.906    0.2    0.5   -0.8
    -8.815   118.906    0.1    0.5   -0.8
    -8.770   118.906    0.1    0.4   -0.8
    -8.725   118.906    0.1    0.4   -0.9
    -8.680   118.906    0.0    0.3   -0.9
    -8.635   118.906   -0.0    0.3   -0.9
    -8.590   118.906   -0.0    0.2   -0.9
    -8.545   118.906   -0.1    0.2   -0.9
    -8.501   118.906   -0.1    0.1   -0.9
    -8.456   118.906   -0.1    0.1   -0.9
    -8.411   118.906   -0.1    0.1   -0.9
    -8.366   118.906   -0.1    0.0   -0.9
    -8.321   118.906   -0.1   -0.0   -0.9
    -8.276   118.906   -0.1   -0.1   -0.9
    -8.231   118.906   -0.1   -0.1   -0.9
    -8.186   118.906   -0.1   -0.2   -0.9
    -8.141   118.906   -0.1   -0.2   -0.9
    -8.097   118.906   -0.1   -0.2   -0.9
    -8.052   118.906   -0.0   -0.3   -0.9
    -8.007   118.906   -0.0   -0.3   -0.8
    -7.962   118.906    0.0   -0.4   -0.8
    -7.917   118.906    0.0   -0.4   -0.8
    -7.872   118.906    0.1   -0.5   -0.8
    -7.827   118.906    0.1   -0.5   -0.7
    -7.782   118.906    0.1   -0.5   -0.7
    -7.737   118.906    0.2   -0.6   -0.7
    -7.692   118.906    0.2   -0.6   -0.7
    -7.648   118.906    0.2   -0.7   -0.6
    -7.603   118.906    0.2   -0.7   -0.6
    -7.558   118.906    0.3   -0.7   -0.6
    -7.513   118.906    0.3   -0.8   -0.5
    -7.468   118.906    0.3   -0.8   -0.5
    -7.423   118.906    0.3   -0.8   -0.5
    -7.378   118.906    0.4   -0.9   -0.5
    -7.333   118.906    0.4   -0.9   -0.4
    -7.288   118.906    0.4   -0.9   -0.4
    -7.244   118.906    0.4   -1.0   -0.4
    -7.199   118.906    0.4   -1.0   -0.4
    -7.154   118.906    0.4   -1.0   -0.3
    -7.109   118.906    0.4   -1.0   -0.3
    -7.064   118.906    0.5   -1.0   -0.3
    -7.019   118.906    0.5   -1.1   -0.3
    -6.974   118.906    0.5   -1.1   -0.3
    -6.929   118.906    0.5   -1.1   -0.2
    -6.884   118.906    0.5   -1.1   -0.2
    -6.840   118.906    0.5   -1.1   -0.2
    -6.795   118.906    0.5   -1.1   -0.2
    -6.750   118.906    0.5   -1.1   -0.2
    -6.705   118.906    0.5   -1.1   -0.1
    -6.660   118.906    0.5   -1.1   -0.1
    -6.615   118.906    0.5   -1.1   -0.1
    -6.570   118.906    0.5   -1.1   -0.1
    -6.525   118.906    0.5   -1.1   -0.1
    -6.480   118.906    0.5   -1.1   -0.1
    -6.435   118.906    0.5   -1.1   -0.1
    -6.391   118.906    0.5   -1.1   -0.1
    -6.346   118.906    0.4   -1.1   -0.1
   -10.835   118.951    0.5    1.3    0.1
   -10.790   118.951    0.6    1.3    0.0
   -10.745   118.951    0.6    1.3    0.0
   -10.700   118.951    0.6    1.3    0.0
   -10.656   118.951    0.6    1.3    0.0
   -10.611   118.951    0.6    1.3    0.0
   -10.566   118.951    0.6    1.4    0.0
   -10.521   118.951    0.6    1.4    0.0
   -10.476   118.951    0.6    1.4   -0.0
   -10.431   118.951    0.6    1.4   -0.0
   -10.386   118.951    0.7    1.4   -0.0
   -10.341   118.951    0.7    1.4   -0.0
   -10.296   118.951    0.7    1.4   -0.0
   -10.251   118.951    0.7    1.4   -0.1
   -10.207   118.951    0.7    1.4   -0.1
   -10.162   118.951    0.7    1.4   -0.1
   -10.117   118.951    0.7    1.4   -0.1
   -10.072   118.951    0.7    1.4   -0.1
   -10.027   118.951    0.7    1.4   -0.1
    -9.982   118.951    0.7    1.4   -0.1
    -9.937   118.951    0.7    1.4   -0.2
    -9.892   118.951    0.7    1.4   -0.2
    -9.847   118.951    0.7    1.4   -0.2
    -9.803   118.951    0.7    1.3   -0.2
    -9.758   118.951    0.7    1.3   -0.2
    -9.713   118.951    0.7    1.3   -0.3
    -9.668   118.951    0.7    1.3   -0.3
    -9.623   118.951    0.7    1.3   -0.3
    -9.578   118.951    0.7    1.2   -0.3
    -9.533   118.951    0.7    1.2   -0.4
    -9.488   118.951    0.7    1.2   -0.4
    -9.443   118.951    0.7    1.2   -0.4
    -9.398   118.951    0.6    1.1   -0.5
    -9.354   118.951    0.6    1.1   -0.5
    -9.309   118.951    0.6    1.0   -0.5
    -9.264   118.951    0.6    1.0   -0.5
    -9.219   118.951    0.5    1.0   -0.6
    -9.174   118.951    0.5    0.9   -0.6
    -9.129   118.951    0.5    0.9   -0.6
    -9.084   118.951    0.4    0.8   -0.7
    -9.039   118.951    0.4    0.8   -0.7
    -8.994   118.951    0.3    0.7   -0.7
    -8.950   118.951    0.3    0.7   -0.8
    -8.905   118.951    0.2    0.6   -0.8
    -8.860   118.951    0.2    0.5   -0.8
    -8.815   118.951    0.2    0.5   -0.8
    -8.770   118.951    0.1    0.4   -0.9
    -8.725   118.951    0.1    0.4   -0.9
    -8.680   118.951    0.0    0.3   -0.9
    -8.635   118.951   -0.0    0.3   -0.9
    -8.590   118.951   -0.0    0.2   -0.9
    -8.545   118.951   -0.1    0.2   -1.0
    -8.501   118.951   -0.1    0.1   -1.0
    -8.456   118.951   -0.1    0.1   -1.0
    -8.411   118.951   -0.1    0.1   -1.0
    -8.366   118.951   -0.1    0.0   -1.0
    -8.321   118.951   -0.1   -0.0   -1.0
    -8.276   118.951   -0.1   -0.1   -1.0
    -8.231   118.951   -0.1   -0.1   -1.0
    -8.186   118.951   -0.1   -0.2   -0.9
    -8.141   118.951   -0.1   -0.2   -0.9
    -8.097   118.951   -0.1   -0.3   -0.9
    -8.052   118.951   -0.0   -0.3   -0.9
    -8.007   118.951   -0.0   -0.4   -0.9
    -7.962   118.951    0.0   -0.4   -0.8
    -7.917   118.951    0.0   -0.5   -0.8
    -7.872   118.951    0.1   -0.5   -0.8
    -7.827   118.951    0.1   -0.5   -0.8
    -7.782   118.951    0.1   -0.6   -0.7
    -7.737   118.951    0.2   -0.6   -0.7
    -7.692   118.951    0.2   -0.7   -0.7
    -7.648   118.951    0.2   -0.7   -0.6
    -7.603   118.951    0.3   -0.8   -0.6
    -7.558   118.951    0.3   -0.8   -0.6
    -7.513   118.951    0.3   -0.8   -0.6
    -7.468   118.951    0.3   -0.9   -0.5
    -7.423   118.951    0.4   -0.9   -0.5
    -7.378   118.951    0.4   -0.9   -0.5
    -7.333   118.951    0.4   -1.0   -0.4
    -7.288   118.951    0.4   -1.0   -0.4
    -7.244   118.951    0.4   -1.0   -0.4
    -7.199   118.951    0.5   -1.1   -0.4
    -7.154   118.951    0.5   -1.1   -0.3
    -7.109   118.951    0.5   -1.1   -0.3
    -7.064   118.951    0.5   -1.1   -0.3
    -7.019   118.951    0.5   -1.1   -0.3
    -6.974   118.951    0.5   -1.1   -0.2
    -6.929   118.951    0.5   -1.2   -0.2
    -6.884   118.951    0.5   -1.2   -0.2
    -6.840   118.951    0.5   -1.2   -0.2
    -6.795   118.951    0.5   -1.2   -0.2
    -6.750   118.951    0.5   -1.2   -0.2
    -6.705   118.951    0.5   -1.2   -0.1
    -6.660   118.951    0.5   -1.2   -0.1
    -6.615   118.951    0.5   -1.2   -0.1
    -6.570   118.951    0.5   -1.2   -0.1
    -6.525   118.951    0.5   -1.2   -0.1
    -6.480   118.951    0.5   -1.2   -0.1
    -6.435   118.951    0.5   -1.2   -0.1
    -6.391   118.951    0.5   -1.2   -0.1
    -6.346   118.951    0.5   -1.2   -0.0
   -10.835   118.997    0.6    1.3    0.1
   -10.790   118.997    0.6    1.3    0.1
   -10.745   118.997    0.6    1.4    0.0
   -10.700   118.997    0.6    1.4    0.0
   -10.656   118.997    0.6    1.4    0.0
   -10.611   118.997    0.6    1.4    0.0
   -10.566   118.997    0.6    1.4    0.0
   -10.521   118.997    0.6    1.4    0.0
   -10.476   118.997    0.7    1.4    0.0
   -10.431   118.997    0.7    1.4   -0.0
   -10.386   118.997    0.7    1.4   -0.0
   -10.341   118.997    0.7    1.5   -0.0
   -10.296   118.997    0.7    1.5   -0.0
   -10.251   118.997    0.7    1.5   -0.0
   -10.207   118.997    0.7    1.5   -0.1
   -10.162   118.997    0.7    1.5   -0.1
   -10.117   118.997    0.7    1.5   -0.1
   -10.072   118.997    0.8    1.5   -0.1
   -10.027   118.997    0.8    1.5   -0.1
    -9.982   118.997    0.8    1.5   -0.1
    -9.937   118.997    0.8    1.5   -0.2
    -9.892   118.997    0.8    1.4   -0.2
    -9.847   118.997    0.8    1.4   -0.2
    -9.803   118.997    0.8    1.4   -0.2
    -9.758   118.997    0.8    1.4   -0.2
