 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    43.403  -128.434   -0.2   -0.1    0.0
    43.412  -128.434   -0.2   -0.1    0.0
    43.421  -128.434   -0.2   -0.1    0.0
    43.430  -128.434   -0.2   -0.1    0.0
    43.439  -128.434   -0.2   -0.1    0.0
    43.448  -128.434   -0.2   -0.1    0.0
    43.457  -128.434   -0.2   -0.1    0.0
    43.466  -128.434   -0.3   -0.1    0.1
    43.475  -128.434   -0.3   -0.1    0.1
    43.484  -128.434   -0.3   -0.1    0.1
    43.493  -128.434   -0.3   -0.1    0.1
    43.502  -128.434   -0.3   -0.1    0.1
    43.511  -128.434   -0.3   -0.1    0.1
    43.520  -128.434   -0.3   -0.1    0.1
    43.529  -128.434   -0.4   -0.1    0.1
    43.538  -128.434   -0.4   -0.1    0.1
    43.547  -128.434   -0.4   -0.1    0.1
    43.556  -128.434   -0.4   -0.1    0.1
    43.565  -128.434   -0.4   -0.1    0.1
    43.574  -128.434   -0.4   -0.1    0.1
    43.583  -128.434   -0.4   -0.1    0.1
    43.592  -128.434   -0.4   -0.1    0.1
    43.601  -128.434   -0.4   -0.1    0.1
    43.610  -128.434   -0.5   -0.1    0.1
    43.619  -128.434   -0.5   -0.1    0.1
    43.628  -128.434   -0.5   -0.1    0.1
    43.637  -128.434   -0.5   -0.1    0.1
    43.646  -128.434   -0.5   -0.1    0.1
    43.655  -128.434   -0.5   -0.0    0.1
    43.664  -128.434   -0.4   -0.0    0.1
    43.673  -128.434   -0.4   -0.0    0.1
    43.682  -128.434   -0.4   -0.0    0.1
    43.691  -128.434   -0.4   -0.0    0.1
    43.700  -128.434   -0.4   -0.0    0.1
    43.709  -128.434   -0.4   -0.0    0.1
    43.718  -128.434   -0.4   -0.0    0.1
    43.727  -128.434   -0.4    0.0    0.1
    43.736  -128.434   -0.4    0.0    0.1
    43.745  -128.434   -0.4    0.0    0.1
    43.754  -128.434   -0.4    0.0    0.1
    43.763  -128.434   -0.4    0.0    0.1
    43.772  -128.434   -0.3    0.0    0.1
    43.781  -128.434   -0.3    0.0    0.1
