 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    38.835    27.536   -0.2   -0.2   -0.0
    38.844    27.536   -0.2   -0.2   -0.0
    38.853    27.536   -0.2   -0.2   -0.0
    38.862    27.536   -0.2   -0.2   -0.0
    38.871    27.536   -0.2   -0.2   -0.0
    38.880    27.536   -0.2   -0.2    0.0
    38.889    27.536   -0.2   -0.2    0.0
    38.898    27.536   -0.2   -0.2    0.0
    38.907    27.536   -0.2   -0.2    0.0
    38.916    27.536   -0.2   -0.2    0.0
    38.925    27.536   -0.2   -0.2    0.0
    38.934    27.536   -0.2   -0.2    0.0
    38.943    27.536   -0.2   -0.2    0.0
    38.952    27.536   -0.2   -0.2    0.0
    38.961    27.536   -0.2   -0.2    0.0
    38.970    27.536   -0.2   -0.2    0.0
    38.979    27.536   -0.2   -0.2    0.0
    38.988    27.536   -0.2   -0.2    0.0
    38.997    27.536   -0.2   -0.2    0.0
    39.006    27.536   -0.2   -0.2    0.0
    39.015    27.536   -0.2   -0.2    0.0
    39.024    27.536   -0.2   -0.2    0.0
    39.033    27.536   -0.2   -0.2    0.0
    39.042    27.536   -0.2   -0.2    0.0
    39.051    27.536   -0.2   -0.2    0.0
    39.060    27.536   -0.2   -0.2    0.0
    39.069    27.536   -0.2   -0.2    0.0
    39.078    27.536   -0.2   -0.2    0.0
    39.087    27.536   -0.2   -0.2    0.0
    39.096    27.536   -0.2   -0.2    0.0
    39.105    27.536   -0.2   -0.1    0.0
    39.114    27.536   -0.2   -0.1    0.0
    39.123    27.536   -0.2   -0.1    0.0
    39.132    27.536   -0.2   -0.1    0.1
    39.141    27.536   -0.2   -0.1    0.1
    39.150    27.536   -0.1   -0.1    0.1
    39.159    27.536   -0.1   -0.1    0.1
    39.168    27.536   -0.1   -0.1    0.1
    39.177    27.536   -0.1   -0.1    0.1
    39.186    27.536   -0.1   -0.1    0.1
    39.195    27.536   -0.1   -0.1    0.1
    39.204    27.536   -0.1   -0.1    0.1
    39.213    27.536   -0.1   -0.1    0.1
    39.222    27.536   -0.1   -0.1    0.1
    39.231    27.536   -0.1   -0.1    0.1
    39.240    27.536   -0.1   -0.1    0.1
    39.249    27.536   -0.0   -0.1    0.1
    39.258    27.536   -0.0   -0.1    0.1
    39.267    27.536   -0.0   -0.1    0.1
    39.276    27.536   -0.0   -0.0    0.1
    39.285    27.536   -0.0   -0.0    0.1
    39.294    27.536   -0.0   -0.0    0.1
    39.303    27.536   -0.0   -0.0    0.1
    39.312    27.536    0.0   -0.0    0.1
    39.321    27.536    0.0   -0.0    0.1
    39.330    27.536    0.0   -0.0    0.1
    39.339    27.536    0.0   -0.0    0.1
    39.348    27.536    0.0   -0.0    0.1
    39.357    27.536    0.0   -0.0    0.1
    39.366    27.536    0.0   -0.0    0.1
    39.375    27.536    0.0   -0.0    0.1
    39.384    27.536    0.0   -0.0    0.1
    39.393    27.536    0.0   -0.0    0.1
    39.402    27.536    0.0   -0.0    0.1
    39.411    27.536    0.0   -0.0    0.1
    39.420    27.536    0.0   -0.0    0.1
    39.429    27.536    0.0   -0.0    0.1
    39.438    27.536    0.0   -0.0    0.1
    39.447    27.536    0.0   -0.0    0.1
    39.456    27.536    0.0    0.0    0.1
    39.465    27.536    0.0    0.0    0.1
    39.474    27.536    0.0    0.0    0.1
    39.483    27.536    0.0    0.0    0.1
    39.492    27.536    0.0    0.0    0.1
    39.501    27.536    0.0    0.0    0.1
    39.510    27.536    0.0    0.0    0.1
    39.519    27.536    0.0    0.0    0.1
    39.528    27.536    0.0    0.0    0.1
    39.537    27.536    0.0    0.0    0.1
    39.546    27.536    0.0    0.0    0.1
    39.555    27.536    0.0    0.0    0.1
    39.564    27.536    0.0    0.0    0.1
    39.573    27.536    0.0    0.0    0.0
    39.582    27.536    0.0    0.0    0.0
    39.591    27.536    0.0    0.0    0.0
    39.600    27.536    0.0    0.0    0.0
    39.609    27.536    0.0    0.0    0.0
    39.618    27.536    0.0    0.0    0.0
    39.627    27.536    0.0    0.0    0.0
    39.636    27.536    0.0    0.0    0.0
    39.645    27.536    0.0    0.0    0.0
    39.654    27.536    0.0    0.0    0.0
    39.663    27.536    0.0    0.0    0.0
    39.672    27.536    0.0    0.0    0.0
    39.681    27.536    0.0    0.0    0.0
    39.690    27.536    0.0    0.0    0.0
    39.699    27.536    0.0    0.1    0.0
    39.708    27.536    0.0    0.1    0.0
    39.717    27.536    0.0    0.1    0.0
    39.726    27.536   -0.0    0.1    0.0
    39.735    27.536   -0.0    0.1    0.0
    38.835    27.547   -0.2   -0.2   -0.0
    38.844    27.547   -0.2   -0.2   -0.0
    38.853    27.547   -0.2   -0.2   -0.0
    38.862    27.547   -0.2   -0.2   -0.0
    38.871    27.547   -0.2   -0.2   -0.0
    38.880    27.547   -0.2   -0.2   -0.0
    38.889    27.547   -0.2   -0.2    0.0
    38.898    27.547   -0.2   -0.2    0.0
    38.907    27.547   -0.2   -0.2    0.0
    38.916    27.547   -0.2   -0.2    0.0
    38.925    27.547   -0.2   -0.2    0.0
    38.934    27.547   -0.2   -0.2    0.0
    38.943    27.547   -0.2   -0.2    0.0
    38.952    27.547   -0.2   -0.2    0.0
    38.961    27.547   -0.2   -0.2    0.0
    38.970    27.547   -0.2   -0.2    0.0
    38.979    27.547   -0.2   -0.2    0.0
    38.988    27.547   -0.2   -0.2    0.0
    38.997    27.547   -0.2   -0.2    0.0
    39.006    27.547   -0.2   -0.2    0.0
    39.015    27.547   -0.2   -0.2    0.0
    39.024    27.547   -0.2   -0.2    0.0
    39.033    27.547   -0.2   -0.2    0.0
    39.042    27.547   -0.2   -0.2    0.0
    39.051    27.547   -0.2   -0.2    0.0
    39.060    27.547   -0.2   -0.2    0.0
    39.069    27.547   -0.2   -0.2    0.0
    39.078    27.547   -0.2   -0.2    0.0
