 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    53.570  -162.585    0.9    0.7    0.1
    53.597  -162.585    0.9    0.7    0.1
    53.624  -162.585    0.9    0.7    0.1
    53.651  -162.585    0.9    0.7    0.1
    53.678  -162.585    0.9    0.7    0.1
    53.705  -162.585    1.0    0.7    0.1
    53.732  -162.585    1.0    0.7    0.1
    53.759  -162.585    1.0    0.7    0.1
    53.786  -162.585    1.0    0.7    0.1
    53.813  -162.585    1.0    0.7    0.1
    53.840  -162.585    1.1    0.7    0.1
    53.867  -162.585    1.1    0.7    0.1
    53.894  -162.585    1.1    0.7    0.1
    53.921  -162.585    1.1    0.7    0.1
    53.948  -162.585    1.1    0.7    0.1
    53.975  -162.585    1.1    0.7    0.1
    54.002  -162.585    1.1    0.7    0.1
    54.029  -162.585    1.1    0.7    0.1
    54.056  -162.585    1.1    0.7    0.1
    54.083  -162.585    1.1    0.7    0.1
    54.110  -162.585    1.1    0.7    0.0
    54.137  -162.585    1.1    0.7    0.0
    54.164  -162.585    1.1    0.7    0.0
    54.191  -162.585    1.1    0.7    0.0
    54.218  -162.585    1.0    0.6    0.0
    54.246  -162.585    1.0    0.6    0.0
    54.273  -162.585    1.0    0.6    0.0
    54.300  -162.585    1.0    0.6    0.0
    54.327  -162.585    0.9    0.6    0.0
    54.354  -162.585    0.9    0.6    0.0
    54.381  -162.585    0.9    0.6   -0.0
    54.408  -162.585    0.8    0.6   -0.0
    54.435  -162.585    0.8    0.6   -0.0
    54.462  -162.585    0.7    0.6   -0.0
    54.489  -162.585    0.7    0.5   -0.0
    54.516  -162.585    0.7    0.5   -0.0
    54.543  -162.585    0.6    0.5   -0.0
    54.570  -162.585    0.6    0.5   -0.0
    54.597  -162.585    0.5    0.5   -0.0
    54.624  -162.585    0.5    0.5   -0.0
    54.651  -162.585    0.4    0.5   -0.0
    54.678  -162.585    0.4    0.5   -0.0
    54.705  -162.585    0.3    0.5   -0.0
    54.732  -162.585    0.3    0.5   -0.0
    54.759  -162.585    0.2    0.5   -0.0
    54.786  -162.585    0.2    0.5   -0.1
    54.813  -162.585    0.1    0.5   -0.1
    54.840  -162.585    0.1    0.5   -0.1
    54.867  -162.585    0.1    0.5   -0.1
    54.894  -162.585    0.0    0.5   -0.1
    54.921  -162.585   -0.0    0.5   -0.1
    54.948  -162.585   -0.1    0.5   -0.1
    54.975  -162.585   -0.1    0.5   -0.1
    55.002  -162.585   -0.1    0.5   -0.1
    55.029  -162.585   -0.2    0.5   -0.1
    55.056  -162.585   -0.2    0.5   -0.1
    55.083  -162.585   -0.3    0.5   -0.1
    55.110  -162.585   -0.3    0.5   -0.1
    55.137  -162.585   -0.3    0.5   -0.1
    55.164  -162.585   -0.3    0.5   -0.1
    55.191  -162.585   -0.4    0.5   -0.1
    55.218  -162.585   -0.4    0.5   -0.1
    55.245  -162.585   -0.4    0.5   -0.1
    55.273  -162.585   -0.4    0.6   -0.1
    55.300  -162.585   -0.5    0.6   -0.1
    55.327  -162.585   -0.5    0.6   -0.1
    55.354  -162.585   -0.5    0.6   -0.1
    55.381  -162.585   -0.5    0.6   -0.1
    55.408  -162.585   -0.5    0.6   -0.1
    55.435  -162.585   -0.5    0.6   -0.1
    55.462  -162.585   -0.5    0.6   -0.1
    55.489  -162.585   -0.5    0.6   -0.1
    55.516  -162.585   -0.5    0.6   -0.1
    55.543  -162.585   -0.5    0.6   -0.1
    55.570  -162.585   -0.5    0.6   -0.1
    55.597  -162.585   -0.5    0.6   -0.1
    55.624  -162.585   -0.5    0.6   -0.1
    55.651  -162.585   -0.5    0.6   -0.1
    55.678  -162.585   -0.5    0.6   -0.1
    55.705  -162.585   -0.5    0.6   -0.1
    55.732  -162.585   -0.5    0.6   -0.1
    55.759  -162.585   -0.5    0.6   -0.1
    55.786  -162.585   -0.5    0.6   -0.1
    55.813  -162.585   -0.5    0.6   -0.1
    55.840  -162.585   -0.5    0.6   -0.1
    55.867  -162.585   -0.5    0.6   -0.1
    55.894  -162.585   -0.5    0.5   -0.1
    55.921  -162.585   -0.5    0.5   -0.1
    55.948  -162.585   -0.5    0.5   -0.1
    55.975  -162.585   -0.5    0.5   -0.1
    56.002  -162.585   -0.5    0.5   -0.1
    56.029  -162.585   -0.4    0.5   -0.1
    56.056  -162.585   -0.4    0.5   -0.1
    56.083  -162.585   -0.4    0.5   -0.1
    56.110  -162.585   -0.4    0.5   -0.1
    56.137  -162.585   -0.4    0.5   -0.1
    56.164  -162.585   -0.4    0.5   -0.1
    56.191  -162.585   -0.4    0.5   -0.1
    56.218  -162.585   -0.4    0.5   -0.1
    56.245  -162.585   -0.4    0.5   -0.1
    56.272  -162.585   -0.4    0.5   -0.1
    53.570  -162.538    0.9    0.7    0.1
    53.597  -162.538    0.9    0.7    0.1
    53.624  -162.538    0.9    0.7    0.1
    53.651  -162.538    0.9    0.7    0.1
    53.678  -162.538    1.0    0.7    0.1
    53.705  -162.538    1.0    0.7    0.1
    53.732  -162.538    1.0    0.7    0.1
    53.759  -162.538    1.0    0.8    0.1
    53.786  -162.538    1.1    0.8    0.1
    53.813  -162.538    1.1    0.8    0.1
    53.840  -162.538    1.1    0.8    0.1
    53.867  -162.538    1.1    0.8    0.1
    53.894  -162.538    1.1    0.8    0.1
    53.921  -162.538    1.1    0.8    0.1
    53.948  -162.538    1.1    0.8    0.1
    53.975  -162.538    1.1    0.8    0.1
    54.002  -162.538    1.1    0.7    0.1
    54.029  -162.538    1.2    0.7    0.1
    54.056  -162.538    1.1    0.7    0.1
    54.083  -162.538    1.1    0.7    0.0
    54.110  -162.538    1.1    0.7    0.0
    54.137  -162.538    1.1    0.7    0.0
    54.164  -162.538    1.1    0.7    0.0
    54.191  -162.538    1.1    0.7    0.0
    54.218  -162.538    1.1    0.7    0.0
    54.246  -162.538    1.1    0.7    0.0
    54.273  -162.538    1.0    0.7    0.0
    54.300  -162.538    1.0    0.6    0.0
    54.327  -162.538    1.0    0.6    0.0
    54.354  -162.538    0.9    0.6   -0.0
    54.381  -162.538    0.9    0.6   -0.0
    54.408  -162.538    0.9    0.6   -0.0
    54.435  -162.538    0.8    0.6   -0.0
    54.462  -162.538    0.8    0.6   -0.0
    54.489  -162.538    0.7    0.6   -0.0
    54.516  -162.538    0.7    0.6   -0.0
    54.543  -162.538    0.6    0.6   -0.0
    54.570  -162.538    0.6    0.5   -0.0
    54.597  -162.538    0.5    0.5   -0.0
    54.624  -162.538    0.5    0.5   -0.0
    54.651  -162.538    0.4    0.5   -0.0
    54.678  -162.538    0.4    0.5   -0.0
    54.705  -162.538    0.3    0.5   -0.0
    54.732  -162.538    0.3    0.5   -0.1
    54.759  -162.538    0.2    0.5   -0.1
    54.786  -162.538    0.2    0.5   -0.1
    54.813  -162.538    0.2    0.5   -0.1
    54.840  -162.538    0.1    0.5   -0.1
    54.867  -162.538    0.1    0.5   -0.1
    54.894  -162.538    0.0    0.5   -0.1
    54.921  -162.538   -0.0    0.5   -0.1
    54.948  -162.538   -0.1    0.5   -0.1
    54.975  -162.538   -0.1    0.5   -0.1
    55.002  -162.538   -0.2    0.5   -0.1
    55.029  -162.538   -0.2    0.5   -0.1
    55.056  -162.538   -0.2    0.5   -0.1
    55.083  -162.538   -0.3    0.5   -0.1
    55.110  -162.538   -0.3    0.5   -0.1
    55.137  -162.538   -0.3    0.6   -0.1
    55.164  -162.538   -0.4    0.6   -0.1
    55.191  -162.538   -0.4    0.6   -0.1
    55.218  -162.538   -0.4    0.6   -0.1
    55.245  -162.538   -0.4    0.6   -0.1
    55.273  -162.538   -0.5    0.6   -0.1
    55.300  -162.538   -0.5    0.6   -0.1
    55.327  -162.538   -0.5    0.6   -0.1
    55.354  -162.538   -0.5    0.6   -0.1
    55.381  -162.538   -0.5    0.6   -0.1
    55.408  -162.538   -0.5    0.6   -0.1
    55.435  -162.538   -0.5    0.6   -0.1
    55.462  -162.538   -0.5    0.6   -0.1
    55.489  -162.538   -0.6    0.6   -0.1
    55.516  -162.538   -0.6    0.6   -0.1
    55.543  -162.538   -0.6    0.6   -0.1
    55.570  -162.538   -0.6    0.6   -0.1
    55.597  -162.538   -0.6    0.6   -0.1
    55.624  -162.538   -0.6    0.6   -0.1
    55.651  -162.538   -0.6    0.6   -0.1
    55.678  -162.538   -0.6    0.6   -0.1
    55.705  -162.538   -0.5    0.6   -0.1
    55.732  -162.538   -0.5    0.6   -0.1
    55.759  -162.538   -0.5    0.6   -0.1
    55.786  -162.538   -0.5    0.6   -0.1
    55.813  -162.538   -0.5    0.6   -0.1
    55.840  -162.538   -0.5    0.6   -0.1
    55.867  -162.538   -0.5    0.6   -0.1
    55.894  -162.538   -0.5    0.6   -0.1
    55.921  -162.538   -0.5    0.6   -0.1
    55.948  -162.538   -0.5    0.6   -0.1
    55.975  -162.538   -0.5    0.5   -0.1
    56.002  -162.538   -0.5    0.5   -0.1
    56.029  -162.538   -0.5    0.5   -0.1
    56.056  -162.538   -0.4    0.5   -0.1
    56.083  -162.538   -0.4    0.5   -0.1
    56.110  -162.538   -0.4    0.5   -0.1
    56.137  -162.538   -0.4    0.5   -0.1
    56.164  -162.538   -0.4    0.5   -0.1
    56.191  -162.538   -0.4    0.5   -0.1
    56.218  -162.538   -0.4    0.5   -0.1
    56.245  -162.538   -0.4    0.5   -0.1
    56.272  -162.538   -0.4    0.5   -0.1
    53.570  -162.491    0.9    0.7    0.1
    53.597  -162.491    0.9    0.7    0.1
    53.624  -162.491    0.9    0.7    0.1
    53.651  -162.491    1.0    0.8    0.1
    53.678  -162.491    1.0    0.8    0.1
    53.705  -162.491    1.0    0.8    0.1
    53.732  -162.491    1.0    0.8    0.1
    53.759  -162.491    1.1    0.8    0.1
    53.786  -162.491    1.1    0.8    0.1
    53.813  -162.491    1.1    0.8    0.1
    53.840  -162.491    1.1    0.8    0.1
    53.867  -162.491    1.1    0.8    0.1
    53.894  -162.491    1.2    0.8    0.1
    53.921  -162.491    1.2    0.8    0.1
    53.948  -162.491    1.2    0.8    0.1
    53.975  -162.491    1.2    0.8    0.1
    54.002  -162.491    1.2    0.8    0.1
    54.029  -162.491    1.2    0.8    0.1
    54.056  -162.491    1.2    0.8    0.0
    54.083  -162.491    1.2    0.8    0.0
    54.110  -162.491    1.2    0.7    0.0
    54.137  -162.491    1.2    0.7    0.0
    54.164  -162.491    1.2    0.7    0.0
    54.191  -162.491    1.1    0.7    0.0
    54.218  -162.491    1.1    0.7    0.0
    54.246  -162.491    1.1    0.7    0.0
