 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    39.269    21.544   -0.3   -0.3   -0.0
    39.278    21.544   -0.3   -0.3   -0.0
    39.287    21.544   -0.3   -0.3   -0.0
    39.296    21.544   -0.3   -0.3   -0.0
    39.305    21.544   -0.3   -0.3   -0.0
    39.314    21.544   -0.3   -0.3   -0.0
    39.323    21.544   -0.3   -0.3   -0.0
    39.332    21.544   -0.3   -0.3   -0.0
    39.341    21.544   -0.3   -0.3   -0.0
    39.350    21.544   -0.3   -0.3   -0.0
    39.359    21.544   -0.3   -0.3   -0.0
    39.368    21.544   -0.4   -0.3   -0.0
    39.377    21.544   -0.4   -0.3   -0.0
    39.386    21.544   -0.4   -0.3   -0.0
    39.395    21.544   -0.4   -0.3   -0.0
    39.404    21.544   -0.4   -0.3   -0.0
    39.413    21.544   -0.4   -0.3   -0.0
    39.422    21.544   -0.4   -0.3   -0.0
    39.431    21.544   -0.4   -0.3   -0.0
    39.440    21.544   -0.4   -0.3   -0.0
    39.449    21.544   -0.4   -0.3   -0.0
    39.458    21.544   -0.4   -0.3   -0.0
    39.467    21.544   -0.4   -0.3   -0.0
    39.476    21.544   -0.4   -0.3   -0.0
    39.485    21.544   -0.4   -0.3   -0.0
    39.494    21.544   -0.4   -0.3   -0.0
    39.503    21.544   -0.4   -0.3   -0.0
    39.512    21.544   -0.4   -0.3    0.0
    39.521    21.544   -0.4   -0.3    0.0
    39.530    21.544   -0.5   -0.3    0.0
    39.539    21.544   -0.5   -0.3    0.0
    39.548    21.544   -0.5   -0.3    0.0
    39.557    21.544   -0.5   -0.3    0.0
    39.566    21.544   -0.5   -0.3    0.0
    39.575    21.544   -0.5   -0.3    0.0
    39.584    21.544   -0.5   -0.3    0.0
    39.593    21.544   -0.5   -0.3    0.0
    39.602    21.544   -0.5   -0.3    0.0
    39.611    21.544   -0.5   -0.2    0.0
    39.620    21.544   -0.5   -0.2    0.0
    39.629    21.544   -0.5   -0.2    0.0
    39.638    21.544   -0.5   -0.2    0.0
    39.647    21.544   -0.5   -0.2    0.0
    39.656    21.544   -0.5   -0.2    0.0
    39.665    21.544   -0.5   -0.2    0.0
    39.674    21.544   -0.4   -0.2    0.0
    39.683    21.544   -0.4   -0.2    0.0
    39.692    21.544   -0.4   -0.2    0.0
    39.701    21.544   -0.4   -0.2    0.0
    39.710    21.544   -0.4   -0.2    0.0
    39.719    21.544   -0.4   -0.2    0.0
    39.728    21.544   -0.4   -0.2    0.1
    39.737    21.544   -0.4   -0.2    0.1
    39.746    21.544   -0.4   -0.1    0.1
    39.755    21.544   -0.4   -0.1    0.1
    39.764    21.544   -0.4   -0.1    0.1
    39.773    21.544   -0.3   -0.1    0.1
    39.782    21.544   -0.3   -0.1    0.1
    39.791    21.544   -0.3   -0.1    0.1
    39.800    21.544   -0.3   -0.1    0.1
    39.809    21.544   -0.3   -0.1    0.1
    39.818    21.544   -0.3   -0.1    0.1
    39.827    21.544   -0.3   -0.1    0.1
    39.836    21.544   -0.2   -0.1    0.1
    39.845    21.544   -0.2   -0.1    0.1
    39.854    21.544   -0.2   -0.1    0.1
    39.863    21.544   -0.2   -0.1    0.1
    39.872    21.544   -0.2   -0.1    0.1
    39.881    21.544   -0.2   -0.1    0.1
    39.890    21.544   -0.2   -0.1    0.1
    39.899    21.544   -0.1   -0.1    0.1
    39.908    21.544   -0.1   -0.1    0.1
    39.917    21.544   -0.1   -0.1    0.1
    39.926    21.544   -0.1   -0.1    0.1
    39.935    21.544   -0.1   -0.1    0.1
    39.944    21.544   -0.1   -0.1    0.1
    39.953    21.544   -0.1   -0.1    0.1
    39.962    21.544   -0.1   -0.1    0.1
