 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    44.547   146.831   -0.1   -0.2   -0.3
    44.709   146.831   -0.1   -0.2   -0.3
    44.872   146.831   -0.1   -0.2   -0.3
    45.034   146.831   -0.1   -0.2   -0.3
    45.196   146.831   -0.1   -0.2   -0.3
    45.358   146.831   -0.1   -0.2   -0.3
    45.520   146.831   -0.1   -0.2   -0.3
    45.682   146.831   -0.1   -0.2   -0.3
    45.844   146.831   -0.1   -0.2   -0.3
    46.007   146.831   -0.1   -0.2   -0.3
    46.169   146.831   -0.1   -0.2   -0.3
    46.331   146.831   -0.1   -0.2   -0.3
    46.493   146.831   -0.1   -0.2   -0.3
    46.655   146.831   -0.0   -0.3   -0.3
    46.817   146.831   -0.0   -0.3   -0.3
    46.979   146.831   -0.0   -0.3   -0.3
    47.142   146.831    0.0   -0.3   -0.3
    47.304   146.831    0.0   -0.3   -0.3
    47.466   146.831    0.1   -0.3   -0.3
    47.628   146.831    0.1   -0.3   -0.3
    47.790   146.831    0.1   -0.3   -0.3
    47.952   146.831    0.1   -0.3   -0.3
    48.114   146.831    0.2   -0.3   -0.3
    48.277   146.831    0.2   -0.3   -0.3
    48.439   146.831    0.3   -0.3   -0.3
    48.601   146.831    0.3   -0.3   -0.3
    48.763   146.831    0.3   -0.3   -0.3
    48.925   146.831    0.4   -0.3   -0.3
    49.087   146.831    0.4   -0.3   -0.3
    49.249   146.831    0.5   -0.3   -0.2
    49.412   146.831    0.5   -0.4   -0.2
    49.574   146.831    0.6   -0.4   -0.2
    49.736   146.831    0.6   -0.4   -0.2
    49.898   146.831    0.7   -0.4   -0.2
    50.060   146.831    0.7   -0.4   -0.2
    50.222   146.831    0.8   -0.4   -0.1
    50.384   146.831    0.8   -0.4   -0.1
    50.547   146.831    0.9   -0.5   -0.1
    50.709   146.831    0.9   -0.5   -0.1
    50.871   146.831    1.0   -0.5   -0.1
    51.033   146.831    1.0   -0.5   -0.0
    51.195   146.831    1.1   -0.5   -0.0
    51.357   146.831    1.1   -0.6   -0.0
    51.519   146.831    1.2   -0.6    0.0
    51.682   146.831    1.2   -0.6    0.0
    51.844   146.831    1.3   -0.6    0.1
    52.006   146.831    1.3   -0.7    0.1
    52.168   146.831    1.3   -0.7    0.1
    52.330   146.831    1.4   -0.7    0.1
    52.492   146.831    1.4   -0.7    0.1
    52.654   146.831    1.4   -0.8    0.1
    52.817   146.831    1.5   -0.8    0.2
    52.979   146.831    1.5   -0.8    0.2
    53.141   146.831    1.5   -0.8    0.2
    53.303   146.831    1.5   -0.8    0.2
    53.465   146.831    1.5   -0.9    0.2
    53.627   146.831    1.5   -0.9    0.2
    53.789   146.831    1.5   -0.9    0.2
    53.952   146.831    1.6   -0.9    0.2
    54.114   146.831    1.6   -0.9    0.3
    54.276   146.831    1.6   -0.9    0.3
    54.438   146.831    1.6   -0.9    0.3
    54.600   146.831    1.6   -1.0    0.3
    54.762   146.831    1.5   -1.0    0.3
    54.924   146.831    1.5   -1.0    0.3
    55.087   146.831    1.5   -1.0    0.3
    55.249   146.831    1.5   -1.0    0.3
    55.411   146.831    1.5   -1.0    0.3
    55.573   146.831    1.5   -1.0    0.3
    55.735   146.831    1.5   -1.0    0.3
    55.897   146.831    1.5   -1.0    0.3
    56.059   146.831    1.4   -1.0    0.3
    56.222   146.831    1.4   -1.0    0.3
    56.384   146.831    1.4   -1.0    0.3
    56.546   146.831    1.4   -1.0    0.3
    56.708   146.831    1.3   -1.0    0.3
    56.870   146.831    1.3   -1.0    0.3
    57.032   146.831    1.3   -1.0    0.3
    57.195   146.831    1.3   -1.0    0.3
    57.357   146.831    1.3   -1.0    0.3
    57.519   146.831    1.2   -1.0    0.3
    57.681   146.831    1.2   -1.0    0.3
    57.843   146.831    1.2   -1.0    0.3
    58.005   146.831    1.2   -1.0    0.3
    58.167   146.831    1.1   -1.0    0.3
    58.330   146.831    1.1   -0.9    0.3
    58.492   146.831    1.1   -0.9    0.3
    58.654   146.831    1.1   -0.9    0.3
    58.816   146.831    1.0   -0.9    0.3
    58.978   146.831    1.0   -0.9    0.3
    59.140   146.831    1.0   -0.9    0.3
    59.302   146.831    1.0   -0.9    0.3
    59.465   146.831    0.9   -0.9    0.3
    59.627   146.831    0.9   -0.9    0.2
    59.789   146.831    0.9   -0.8    0.2
    59.951   146.831    0.9   -0.8    0.2
    60.113   146.831    0.8   -0.8    0.2
    60.275   146.831    0.8   -0.8    0.2
    60.437   146.831    0.8   -0.8    0.2
    60.600   146.831    0.8   -0.8    0.2
    60.762   146.831    0.8   -0.8    0.2
    44.547   147.098   -0.2   -0.2   -0.3
    44.709   147.098   -0.2   -0.2   -0.3
    44.872   147.098   -0.2   -0.2   -0.3
    45.034   147.098   -0.1   -0.2   -0.3
    45.196   147.098   -0.1   -0.2   -0.3
    45.358   147.098   -0.1   -0.2   -0.3
    45.520   147.098   -0.1   -0.2   -0.3
    45.682   147.098   -0.1   -0.2   -0.3
    45.844   147.098   -0.1   -0.2   -0.3
    46.007   147.098   -0.1   -0.2   -0.4
    46.169   147.098   -0.1   -0.2   -0.4
    46.331   147.098   -0.1   -0.2   -0.4
    46.493   147.098   -0.1   -0.3   -0.4
    46.655   147.098   -0.1   -0.3   -0.4
    46.817   147.098   -0.0   -0.3   -0.4
    46.979   147.098   -0.0   -0.3   -0.4
    47.142   147.098   -0.0   -0.3   -0.4
    47.304   147.098    0.0   -0.3   -0.4
    47.466   147.098    0.0   -0.3   -0.4
    47.628   147.098    0.1   -0.3   -0.4
    47.790   147.098    0.1   -0.3   -0.3
    47.952   147.098    0.1   -0.3   -0.3
    48.114   147.098    0.2   -0.3   -0.3
    48.277   147.098    0.2   -0.3   -0.3
    48.439   147.098    0.3   -0.3   -0.3
    48.601   147.098    0.3   -0.3   -0.3
    48.763   147.098    0.3   -0.3   -0.3
    48.925   147.098    0.4   -0.3   -0.3
    49.087   147.098    0.4   -0.3   -0.3
    49.249   147.098    0.5   -0.4   -0.3
    49.412   147.098    0.5   -0.4   -0.2
    49.574   147.098    0.6   -0.4   -0.2
    49.736   147.098    0.7   -0.4   -0.2
    49.898   147.098    0.7   -0.4   -0.2
    50.060   147.098    0.8   -0.4   -0.2
    50.222   147.098    0.8   -0.4   -0.1
    50.384   147.098    0.9   -0.5   -0.1
    50.547   147.098    0.9   -0.5   -0.1
    50.709   147.098    1.0   -0.5   -0.1
    50.871   147.098    1.0   -0.5   -0.1
    51.033   147.098    1.1   -0.5   -0.0
    51.195   147.098    1.1   -0.6   -0.0
    51.357   147.098    1.2   -0.6   -0.0
    51.519   147.098    1.2   -0.6    0.0
    51.682   147.098    1.3   -0.6    0.0
    51.844   147.098    1.3   -0.7    0.1
    52.006   147.098    1.4   -0.7    0.1
    52.168   147.098    1.4   -0.7    0.1
    52.330   147.098    1.4   -0.7    0.1
    52.492   147.098    1.5   -0.8    0.1
    52.654   147.098    1.5   -0.8    0.2
    52.817   147.098    1.5   -0.8    0.2
    52.979   147.098    1.5   -0.8    0.2
    53.141   147.098    1.6   -0.9    0.2
    53.303   147.098    1.6   -0.9    0.2
    53.465   147.098    1.6   -0.9    0.2
    53.627   147.098    1.6   -0.9    0.2
    53.789   147.098    1.6   -0.9    0.2
    53.952   147.098    1.6   -1.0    0.3
    54.114   147.098    1.6   -1.0    0.3
    54.276   147.098    1.6   -1.0    0.3
    54.438   147.098    1.6   -1.0    0.3
    54.600   147.098    1.6   -1.0    0.3
    54.762   147.098    1.6   -1.0    0.3
    54.924   147.098    1.6   -1.0    0.3
    55.087   147.098    1.6   -1.0    0.3
    55.249   147.098    1.6   -1.0    0.3
    55.411   147.098    1.6   -1.0    0.3
    55.573   147.098    1.5   -1.1    0.3
    55.735   147.098    1.5   -1.1    0.3
    55.897   147.098    1.5   -1.1    0.3
    56.059   147.098    1.5   -1.1    0.3
    56.222   147.098    1.5   -1.1    0.3
    56.384   147.098    1.4   -1.1    0.3
    56.546   147.098    1.4   -1.1    0.3
    56.708   147.098    1.4   -1.0    0.3
    56.870   147.098    1.4   -1.0    0.3
    57.032   147.098    1.3   -1.0    0.3
    57.195   147.098    1.3   -1.0    0.3
    57.357   147.098    1.3   -1.0    0.3
    57.519   147.098    1.3   -1.0    0.3
    57.681   147.098    1.2   -1.0    0.3
    57.843   147.098    1.2   -1.0    0.3
    58.005   147.098    1.2   -1.0    0.3
    58.167   147.098    1.2   -1.0    0.3
    58.330   147.098    1.1   -1.0    0.3
    58.492   147.098    1.1   -1.0    0.3
    58.654   147.098    1.1   -0.9    0.3
    58.816   147.098    1.0   -0.9    0.3
    58.978   147.098    1.0   -0.9    0.3
    59.140   147.098    1.0   -0.9    0.3
    59.302   147.098    1.0   -0.9    0.3
    59.465   147.098    0.9   -0.9    0.3
    59.627   147.098    0.9   -0.9    0.3
    59.789   147.098    0.9   -0.9    0.2
    59.951   147.098    0.9   -0.8    0.2
    60.113   147.098    0.9   -0.8    0.2
    60.275   147.098    0.8   -0.8    0.2
    60.437   147.098    0.8   -0.8    0.2
    60.600   147.098    0.8   -0.8    0.2
    60.762   147.098    0.8   -0.8    0.2
    44.547   147.365   -0.2   -0.2   -0.3
    44.709   147.365   -0.2   -0.2   -0.3
    44.872   147.365   -0.2   -0.2   -0.3
    45.034   147.365   -0.2   -0.2   -0.3
    45.196   147.365   -0.2   -0.2   -0.3
    45.358   147.365   -0.2   -0.2   -0.3
    45.520   147.365   -0.1   -0.2   -0.4
    45.682   147.365   -0.1   -0.2   -0.4
    45.844   147.365   -0.1   -0.2   -0.4
    46.007   147.365   -0.1   -0.2   -0.4
    46.169   147.365   -0.1   -0.3   -0.4
    46.331   147.365   -0.1   -0.3   -0.4
    46.493   147.365   -0.1   -0.3   -0.4
    46.655   147.365   -0.1   -0.3   -0.4
    46.817   147.365   -0.1   -0.3   -0.4
    46.979   147.365   -0.0   -0.3   -0.4
    47.142   147.365   -0.0   -0.3   -0.4
    47.304   147.365    0.0   -0.3   -0.4
    47.466   147.365    0.0   -0.3   -0.4
    47.628   147.365    0.1   -0.3   -0.4
    47.790   147.365    0.1   -0.3   -0.4
    47.952   147.365    0.1   -0.3   -0.4
    48.114   147.365    0.2   -0.3   -0.4
    48.277   147.365    0.2   -0.3   -0.3
    48.439   147.365    0.3   -0.3   -0.3
    48.601   147.365    0.3   -0.3   -0.3
    48.763   147.365    0.3   -0.3   -0.3
    48.925   147.365    0.4   -0.4   -0.3
    49.087   147.365    0.4   -0.4   -0.3
    49.249   147.365    0.5   -0.4   -0.3
    49.412   147.365    0.6   -0.4   -0.3
    49.574   147.365    0.6   -0.4   -0.2
    49.736   147.365    0.7   -0.4   -0.2
    49.898   147.365    0.7   -0.4   -0.2
    50.060   147.365    0.8   -0.4   -0.2
    50.222   147.365    0.9   -0.5   -0.2
    50.384   147.365    0.9   -0.5   -0.1
    50.547   147.365    1.0   -0.5   -0.1
    50.709   147.365    1.0   -0.5   -0.1
    50.871   147.365    1.1   -0.6   -0.1
    51.033   147.365    1.1   -0.6   -0.0
    51.195   147.365    1.2   -0.6   -0.0
    51.357   147.365    1.2   -0.6   -0.0
    51.519   147.365    1.3   -0.6    0.0
    51.682   147.365    1.3   -0.7    0.0
    51.844   147.365    1.4   -0.7    0.1
    52.006   147.365    1.4   -0.7    0.1
    52.168   147.365    1.5   -0.8    0.1
    52.330   147.365    1.5   -0.8    0.1
    52.492   147.365    1.5   -0.8    0.1
    52.654   147.365    1.6   -0.8    0.2
    52.817   147.365    1.6   -0.9    0.2
    52.979   147.365    1.6   -0.9    0.2
    53.141   147.365    1.6   -0.9    0.2
    53.303   147.365    1.7   -0.9    0.2
    53.465   147.365    1.7   -0.9    0.2
    53.627   147.365    1.7   -1.0    0.2
    53.789   147.365    1.7   -1.0    0.3
    53.952   147.365    1.7   -1.0    0.3
    54.114   147.365    1.7   -1.0    0.3
    54.276   147.365    1.7   -1.0    0.3
    54.438   147.365    1.7   -1.0    0.3
    54.600   147.365    1.7   -1.1    0.3
    54.762   147.365    1.7   -1.1    0.3
    54.924   147.365    1.7   -1.1    0.3
    55.087   147.365    1.6   -1.1    0.3
    55.249   147.365    1.6   -1.1    0.3
    55.411   147.365    1.6   -1.1    0.3
    55.573   147.365    1.6   -1.1    0.3
    55.735   147.365    1.6   -1.1    0.3
    55.897   147.365    1.6   -1.1    0.3
    56.059   147.365    1.5   -1.1    0.3
    56.222   147.365    1.5   -1.1    0.3
    56.384   147.365    1.5   -1.1    0.3
    56.546   147.365    1.5   -1.1    0.3
    56.708   147.365    1.4   -1.1    0.3
    56.870   147.365    1.4   -1.1    0.3
    57.032   147.365    1.4   -1.1    0.3
    57.195   147.365    1.3   -1.1    0.3
    57.357   147.365    1.3   -1.1    0.3
    57.519   147.365    1.3   -1.1    0.3
    57.681   147.365    1.3   -1.0    0.3
    57.843   147.365    1.2   -1.0    0.3
    58.005   147.365    1.2   -1.0    0.3
    58.167   147.365    1.2   -1.0    0.3
    58.330   147.365    1.2   -1.0    0.3
    58.492   147.365    1.1   -1.0    0.3
    58.654   147.365    1.1   -1.0    0.3
    58.816   147.365    1.1   -1.0    0.3
    58.978   147.365    1.0   -1.0    0.3
    59.140   147.365    1.0   -0.9    0.3
    59.302   147.365    1.0   -0.9    0.3
    59.465   147.365    1.0   -0.9    0.3
    59.627   147.365    0.9   -0.9    0.3
    59.789   147.365    0.9   -0.9    0.3
    59.951   147.365    0.9   -0.9    0.2
    60.113   147.365    0.9   -0.9    0.2
    60.275   147.365    0.8   -0.8    0.2
    60.437   147.365    0.8   -0.8    0.2
    60.600   147.365    0.8   -0.8    0.2
    60.762   147.365    0.8   -0.8    0.2
    44.547   147.631   -0.2   -0.2   -0.3
    44.709   147.631   -0.2   -0.2   -0.3
    44.872   147.631   -0.2   -0.2   -0.3
    45.034   147.631   -0.2   -0.2   -0.3
    45.196   147.631   -0.2   -0.2   -0.4
    45.358   147.631   -0.2   -0.2   -0.4
    45.520   147.631   -0.2   -0.2   -0.4
    45.682   147.631   -0.2   -0.2   -0.4
    45.844   147.631   -0.1   -0.2   -0.4
    46.007   147.631   -0.1   -0.3   -0.4
    46.169   147.631   -0.1   -0.3   -0.4
    46.331   147.631   -0.1   -0.3   -0.4
    46.493   147.631   -0.1   -0.3   -0.4
    46.655   147.631   -0.1   -0.3   -0.4
    46.817   147.631   -0.1   -0.3   -0.4
    46.979   147.631   -0.1   -0.3   -0.4
    47.142   147.631   -0.0   -0.3   -0.4
    47.304   147.631   -0.0   -0.3   -0.4
    47.466   147.631    0.0   -0.3   -0.4
    47.628   147.631    0.1   -0.3   -0.4
    47.790   147.631    0.1   -0.3   -0.4
    47.952   147.631    0.1   -0.3   -0.4
    48.114   147.631    0.2   -0.3   -0.4
    48.277   147.631    0.2   -0.3   -0.4
    48.439   147.631    0.2   -0.3   -0.4
    48.601   147.631    0.3   -0.3   -0.3
    48.763   147.631    0.3   -0.4   -0.3
    48.925   147.631    0.4   -0.4   -0.3
    49.087   147.631    0.5   -0.4   -0.3
    49.249   147.631    0.5   -0.4   -0.3
    49.412   147.631    0.6   -0.4   -0.3
    49.574   147.631    0.6   -0.4   -0.2
    49.736   147.631    0.7   -0.4   -0.2
    49.898   147.631    0.8   -0.4   -0.2
    50.060   147.631    0.8   -0.5   -0.2
    50.222   147.631    0.9   -0.5   -0.2
    50.384   147.631    0.9   -0.5   -0.1
    50.547   147.631    1.0   -0.5   -0.1
    50.709   147.631    1.1   -0.6   -0.1
    50.871   147.631    1.1   -0.6   -0.1
    51.033   147.631    1.2   -0.6   -0.0
    51.195   147.631    1.3   -0.6   -0.0
    51.357   147.631    1.3   -0.7   -0.0
    51.519   147.631    1.4   -0.7    0.0
    51.682   147.631    1.4   -0.7    0.0
    51.844   147.631    1.5   -0.7    0.1
    52.006   147.631    1.5   -0.8    0.1
    52.168   147.631    1.5   -0.8    0.1
    52.330   147.631    1.6   -0.8    0.1
    52.492   147.631    1.6   -0.8    0.1
    52.654   147.631    1.6   -0.9    0.2
    52.817   147.631    1.7   -0.9    0.2
    52.979   147.631    1.7   -0.9    0.2
    53.141   147.631    1.7   -0.9    0.2
    53.303   147.631    1.7   -1.0    0.2
    53.465   147.631    1.7   -1.0    0.2
    53.627   147.631    1.8   -1.0    0.3
    53.789   147.631    1.8   -1.0    0.3
    53.952   147.631    1.8   -1.1    0.3
    54.114   147.631    1.8   -1.1    0.3
    54.276   147.631    1.8   -1.1    0.3
    54.438   147.631    1.8   -1.1    0.3
    54.600   147.631    1.7   -1.1    0.3
    54.762   147.631    1.7   -1.1    0.3
    54.924   147.631    1.7   -1.1    0.3
    55.087   147.631    1.7   -1.1    0.3
    55.249   147.631    1.7   -1.1    0.3
    55.411   147.631    1.7   -1.1    0.3
    55.573   147.631    1.7   -1.1    0.3
    55.735   147.631    1.6   -1.1    0.3
    55.897   147.631    1.6   -1.1    0.3
    56.059   147.631    1.6   -1.1    0.3
    56.222   147.631    1.6   -1.1    0.3
    56.384   147.631    1.5   -1.1    0.3
    56.546   147.631    1.5   -1.1    0.3
    56.708   147.631    1.5   -1.1    0.3
    56.870   147.631    1.4   -1.1    0.3
    57.032   147.631    1.4   -1.1    0.3
    57.195   147.631    1.4   -1.1    0.3
    57.357   147.631    1.4   -1.1    0.3
    57.519   147.631    1.3   -1.1    0.3
    57.681   147.631    1.3   -1.1    0.3
    57.843   147.631    1.3   -1.1    0.3
    58.005   147.631    1.2   -1.1    0.3
    58.167   147.631    1.2   -1.0    0.3
    58.330   147.631    1.2   -1.0    0.3
    58.492   147.631    1.1   -1.0    0.3
    58.654   147.631    1.1   -1.0    0.3
    58.816   147.631    1.1   -1.0    0.3
    58.978   147.631    1.1   -1.0    0.3
    59.140   147.631    1.0   -1.0    0.3
    59.302   147.631    1.0   -1.0    0.3
    59.465   147.631    1.0   -0.9    0.3
    59.627   147.631    1.0   -0.9    0.3
    59.789   147.631    0.9   -0.9    0.3
    59.951   147.631    0.9   -0.9    0.2
    60.113   147.631    0.9   -0.9    0.2
    60.275   147.631    0.9   -0.9    0.2
    60.437   147.631    0.8   -0.8    0.2
    60.600   147.631    0.8   -0.8    0.2
    60.762   147.631    0.8   -0.8    0.2
    44.547   147.898   -0.2   -0.2   -0.3
    44.709   147.898   -0.2   -0.2   -0.3
    44.872   147.898   -0.2   -0.2   -0.3
    45.034   147.898   -0.2   -0.2   -0.4
    45.196   147.898   -0.2   -0.2   -0.4
    45.358   147.898   -0.2   -0.2   -0.4
    45.520   147.898   -0.2   -0.2   -0.4
    45.682   147.898   -0.2   -0.2   -0.4
    45.844   147.898   -0.2   -0.3   -0.4
    46.007   147.898   -0.2   -0.3   -0.4
    46.169   147.898   -0.1   -0.3   -0.4
    46.331   147.898   -0.1   -0.3   -0.4
    46.493   147.898   -0.1   -0.3   -0.4
    46.655   147.898   -0.1   -0.3   -0.4
    46.817   147.898   -0.1   -0.3   -0.4
    46.979   147.898   -0.1   -0.3   -0.4
    47.142   147.898   -0.0   -0.3   -0.4
    47.304   147.898   -0.0   -0.3   -0.4
    47.466   147.898    0.0   -0.3   -0.4
    47.628   147.898    0.0   -0.3   -0.4
    47.790   147.898    0.1   -0.3   -0.4
    47.952   147.898    0.1   -0.3   -0.4
    48.114   147.898    0.1   -0.3   -0.4
    48.277   147.898    0.2   -0.3   -0.4
    48.439   147.898    0.2   -0.4   -0.4
    48.601   147.898    0.3   -0.4   -0.4
    48.763   147.898    0.3   -0.4   -0.3
    48.925   147.898    0.4   -0.4   -0.3
    49.087   147.898    0.5   -0.4   -0.3
    49.249   147.898    0.5   -0.4   -0.3
    49.412   147.898    0.6   -0.4   -0.3
    49.574   147.898    0.6   -0.4   -0.3
    49.736   147.898    0.7   -0.5   -0.2
    49.898   147.898    0.8   -0.5   -0.2
    50.060   147.898    0.9   -0.5   -0.2
    50.222   147.898    0.9   -0.5   -0.2
    50.384   147.898    1.0   -0.5   -0.1
    50.547   147.898    1.1   -0.6   -0.1
    50.709   147.898    1.1   -0.6   -0.1
    50.871   147.898    1.2   -0.6   -0.1
    51.033   147.898    1.3   -0.6   -0.1
    51.195   147.898    1.3   -0.7   -0.0
    51.357   147.898    1.4   -0.7   -0.0
    51.519   147.898    1.4   -0.7    0.0
    51.682   147.898    1.5   -0.7    0.0
    51.844   147.898    1.5   -0.8    0.1
    52.006   147.898    1.6   -0.8    0.1
    52.168   147.898    1.6   -0.8    0.1
    52.330   147.898    1.7   -0.9    0.1
    52.492   147.898    1.7   -0.9    0.2
    52.654   147.898    1.7   -0.9    0.2
    52.817   147.898    1.8   -1.0    0.2
    52.979   147.898    1.8   -1.0    0.2
    53.141   147.898    1.8   -1.0    0.2
    53.303   147.898    1.8   -1.0    0.2
    53.465   147.898    1.8   -1.0    0.3
