 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
   -11.408   118.221    0.3    0.8   -0.0
   -11.345   118.221    0.3    0.8   -0.0
   -11.282   118.221    0.3    0.8   -0.0
   -11.219   118.221    0.3    0.8   -0.0
   -11.156   118.221    0.3    0.8   -0.0
   -11.093   118.221    0.3    0.8   -0.0
   -11.031   118.221    0.3    0.8   -0.1
   -10.968   118.221    0.3    0.8   -0.1
   -10.905   118.221    0.3    0.8   -0.1
   -10.842   118.221    0.3    0.8   -0.1
   -10.779   118.221    0.3    0.8   -0.1
   -10.716   118.221    0.3    0.8   -0.1
   -10.653   118.221    0.3    0.8   -0.1
   -10.591   118.221    0.3    0.8   -0.1
   -10.528   118.221    0.3    0.8   -0.1
   -10.465   118.221    0.3    0.7   -0.2
   -10.402   118.221    0.3    0.7   -0.2
   -10.339   118.221    0.3    0.7   -0.2
   -10.276   118.221    0.3    0.7   -0.2
   -10.214   118.221    0.3    0.7   -0.2
   -10.151   118.221    0.3    0.7   -0.2
   -10.088   118.221    0.3    0.7   -0.3
   -10.025   118.221    0.3    0.6   -0.3
    -9.962   118.221    0.2    0.6   -0.3
    -9.899   118.221    0.2    0.6   -0.3
    -9.836   118.221    0.2    0.6   -0.3
    -9.774   118.221    0.2    0.5   -0.4
    -9.711   118.221    0.2    0.5   -0.4
    -9.648   118.221    0.2    0.5   -0.4
    -9.585   118.221    0.1    0.5   -0.4
    -9.522   118.221    0.1    0.4   -0.4
    -9.459   118.221    0.1    0.4   -0.5
    -9.396   118.221    0.1    0.4   -0.5
    -9.334   118.221    0.0    0.3   -0.5
    -9.271   118.221    0.0    0.3   -0.5
    -9.208   118.221   -0.0    0.3   -0.5
    -9.145   118.221   -0.0    0.3   -0.6
    -9.082   118.221   -0.1    0.2   -0.6
    -9.019   118.221   -0.1    0.2   -0.6
    -8.956   118.221   -0.1    0.2   -0.6
    -8.894   118.221   -0.1    0.1   -0.6
    -8.831   118.221   -0.1    0.1   -0.6
    -8.768   118.221   -0.2    0.1   -0.6
    -8.705   118.221   -0.2    0.1   -0.6
    -8.642   118.221   -0.2    0.0   -0.6
    -8.579   118.221   -0.2    0.0   -0.6
    -8.517   118.221   -0.2   -0.0   -0.6
    -8.454   118.221   -0.2   -0.0   -0.6
    -8.391   118.221   -0.2   -0.1   -0.6
    -8.328   118.221   -0.2   -0.1   -0.6
    -8.265   118.221   -0.2   -0.1   -0.6
    -8.202   118.221   -0.2   -0.2   -0.6
    -8.139   118.221   -0.1   -0.2   -0.6
    -8.077   118.221   -0.1   -0.2   -0.6
    -8.014   118.221   -0.1   -0.2   -0.6
    -7.951   118.221   -0.1   -0.3   -0.6
    -7.888   118.221   -0.1   -0.3   -0.5
    -7.825   118.221   -0.1   -0.3   -0.5
    -7.762   118.221   -0.0   -0.3   -0.5
    -7.699   118.221   -0.0   -0.4   -0.5
    -7.637   118.221    0.0   -0.4   -0.5
    -7.574   118.221    0.0   -0.4   -0.4
    -7.511   118.221    0.0   -0.4   -0.4
    -7.448   118.221    0.1   -0.5   -0.4
    -7.385   118.221    0.1   -0.5   -0.4
    -7.322   118.221    0.1   -0.5   -0.4
    -7.259   118.221    0.1   -0.5   -0.3
    -7.197   118.221    0.1   -0.5   -0.3
    -7.134   118.221    0.2   -0.6   -0.3
    -7.071   118.221    0.2   -0.6   -0.3
    -7.008   118.221    0.2   -0.6   -0.3
    -6.945   118.221    0.2   -0.6   -0.2
    -6.882   118.221    0.2   -0.6   -0.2
    -6.820   118.221    0.2   -0.7   -0.2
    -6.757   118.221    0.2   -0.7   -0.2
    -6.694   118.221    0.2   -0.7   -0.2
    -6.631   118.221    0.3   -0.7   -0.2
    -6.568   118.221    0.3   -0.7   -0.2
    -6.505   118.221    0.3   -0.7   -0.1
    -6.442   118.221    0.3   -0.7   -0.1
    -6.380   118.221    0.3   -0.7   -0.1
    -6.317   118.221    0.3   -0.7   -0.1
    -6.254   118.221    0.3   -0.7   -0.1
    -6.191   118.221    0.3   -0.7   -0.1
    -6.128   118.221    0.3   -0.7   -0.1
    -6.065   118.221    0.3   -0.7   -0.1
    -6.002   118.221    0.3   -0.8   -0.0
    -5.940   118.221    0.3   -0.8   -0.0
    -5.877   118.221    0.3   -0.8   -0.0
    -5.814   118.221    0.3   -0.8   -0.0
    -5.751   118.221    0.3   -0.8   -0.0
    -5.688   118.221    0.3   -0.8   -0.0
    -5.625   118.221    0.3   -0.8    0.0
    -5.562   118.221    0.3   -0.7    0.0
    -5.500   118.221    0.3   -0.7    0.0
    -5.437   118.221    0.3   -0.7    0.0
    -5.374   118.221    0.3   -0.7    0.0
    -5.311   118.221    0.3   -0.7    0.0
    -5.248   118.221    0.3   -0.7    0.0
    -5.185   118.221    0.3   -0.7    0.0
    -5.123   118.221    0.3   -0.7    0.0
   -11.408   118.285    0.3    0.8   -0.0
   -11.345   118.285    0.3    0.8   -0.0
   -11.282   118.285    0.3    0.8   -0.0
   -11.219   118.285    0.3    0.8   -0.0
   -11.156   118.285    0.3    0.8   -0.0
   -11.093   118.285    0.3    0.8   -0.0
   -11.031   118.285    0.3    0.8   -0.1
   -10.968   118.285    0.3    0.8   -0.1
   -10.905   118.285    0.3    0.8   -0.1
   -10.842   118.285    0.3    0.8   -0.1
   -10.779   118.285    0.3    0.8   -0.1
   -10.716   118.285    0.3    0.8   -0.1
   -10.653   118.285    0.3    0.8   -0.1
   -10.591   118.285    0.3    0.8   -0.1
