 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
   -48.586   164.737    0.1    0.1   -0.0
   -48.577   164.737    0.2    0.1   -0.0
   -48.568   164.737    0.2    0.1   -0.0
   -48.559   164.737    0.2    0.1   -0.0
   -48.550   164.737    0.2    0.1   -0.0
   -48.541   164.737    0.2    0.1   -0.0
   -48.532   164.737    0.2    0.1   -0.0
   -48.523   164.737    0.2    0.1   -0.0
   -48.514   164.737    0.2    0.1   -0.0
   -48.505   164.737    0.2    0.1   -0.0
   -48.496   164.737    0.2    0.1   -0.0
   -48.487   164.737    0.3    0.1   -0.0
   -48.478   164.737    0.3    0.1   -0.0
   -48.469   164.737    0.3    0.1   -0.0
   -48.460   164.737    0.3    0.1   -0.0
   -48.451   164.737    0.3    0.1   -0.0
   -48.442   164.737    0.3    0.1   -0.0
   -48.433   164.737    0.3    0.1   -0.0
   -48.425   164.737    0.3    0.1   -0.0
   -48.416   164.737    0.4    0.1   -0.0
   -48.407   164.737    0.4    0.1   -0.0
   -48.398   164.737    0.4    0.1   -0.1
   -48.389   164.737    0.4    0.1   -0.1
   -48.380   164.737    0.4    0.1   -0.1
   -48.371   164.737    0.4    0.1   -0.1
   -48.362   164.737    0.4    0.1   -0.1
   -48.353   164.737    0.4    0.1   -0.1
   -48.344   164.737    0.5    0.1   -0.1
   -48.335   164.737    0.5    0.1   -0.1
   -48.326   164.737    0.5    0.1   -0.1
   -48.317   164.737    0.5    0.1   -0.1
   -48.308   164.737    0.5    0.1   -0.1
   -48.299   164.737    0.5    0.1   -0.1
   -48.290   164.737    0.5    0.1   -0.1
   -48.281   164.737    0.5    0.1   -0.1
   -48.272   164.737    0.5    0.1   -0.1
   -48.263   164.737    0.5    0.1   -0.1
   -48.254   164.737    0.5    0.1   -0.1
   -48.245   164.737    0.5    0.1   -0.1
   -48.236   164.737    0.5    0.1   -0.1
   -48.227   164.737    0.5    0.1   -0.1
   -48.218   164.737    0.5    0.1   -0.1
   -48.209   164.737    0.5    0.1   -0.1
   -48.201   164.737    0.5    0.1   -0.1
   -48.192   164.737    0.5    0.1   -0.1
   -48.183   164.737    0.5    0.1   -0.1
   -48.174   164.737    0.5    0.0   -0.1
