 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    23.965   121.278   -0.1   -0.1    0.1
    23.983   121.278   -0.1   -0.1    0.1
    24.001   121.278   -0.1   -0.1    0.1
    24.019   121.278   -0.1   -0.1    0.1
    24.037   121.278   -0.1   -0.1    0.1
    24.055   121.278   -0.1   -0.1    0.1
    24.073   121.278   -0.1   -0.1    0.1
    24.091   121.278   -0.1   -0.1    0.1
    24.109   121.278   -0.1   -0.1    0.1
    24.127   121.278   -0.1   -0.1    0.1
    24.145   121.278   -0.1   -0.1    0.1
    24.163   121.278   -0.1   -0.1    0.1
    24.181   121.278   -0.1   -0.1    0.1
    24.199   121.278   -0.1   -0.1    0.1
    24.217   121.278   -0.1   -0.1    0.2
    24.235   121.278   -0.1   -0.1    0.2
    24.253   121.278   -0.1   -0.1    0.2
    24.271   121.278   -0.1   -0.1    0.2
    24.289   121.278   -0.1   -0.1    0.2
    24.307   121.278   -0.1   -0.1    0.2
    24.325   121.278   -0.1   -0.1    0.2
    24.343   121.278   -0.1   -0.1    0.2
    24.361   121.278   -0.1   -0.1    0.2
    24.379   121.278   -0.1   -0.1    0.2
    24.397   121.278   -0.1   -0.1    0.2
    24.414   121.278   -0.1   -0.1    0.2
    24.432   121.278   -0.1   -0.1    0.2
    24.450   121.278   -0.1   -0.1    0.2
    24.468   121.278   -0.1   -0.1    0.2
    24.486   121.278   -0.1   -0.1    0.2
    24.504   121.278   -0.1   -0.1    0.2
    24.522   121.278   -0.1   -0.1    0.2
    24.540   121.278   -0.1   -0.1    0.2
    24.558   121.278   -0.1   -0.1    0.2
    24.576   121.278   -0.1   -0.1    0.2
    24.594   121.278   -0.1   -0.1    0.2
    24.612   121.278   -0.1   -0.1    0.2
    24.630   121.278   -0.1   -0.1    0.2
    24.648   121.278   -0.1   -0.1    0.2
    24.666   121.278   -0.1   -0.1    0.2
    24.684   121.278   -0.1   -0.1    0.2
    24.702   121.278   -0.1   -0.0    0.2
    24.720   121.278   -0.1   -0.0    0.2
    24.738   121.278   -0.1   -0.0    0.2
    24.756   121.278   -0.1   -0.0    0.2
    24.774   121.278   -0.1   -0.0    0.2
    24.792   121.278   -0.1   -0.0    0.2
    24.810   121.278   -0.1   -0.0    0.2
    24.828   121.278   -0.1   -0.0    0.2
    24.846   121.278   -0.1   -0.0    0.2
    24.864   121.278   -0.1   -0.0    0.2
    24.882   121.278   -0.1   -0.0    0.2
    24.900   121.278   -0.1   -0.0    0.2
    24.918   121.278   -0.1   -0.0    0.2
    24.936   121.278   -0.1   -0.0    0.2
    24.954   121.278   -0.1    0.0    0.2
    24.972   121.278   -0.1    0.0    0.1
    24.990   121.278   -0.1    0.0    0.1
    25.008   121.278   -0.1    0.0    0.1
    25.026   121.278   -0.1    0.0    0.1
    25.044   121.278   -0.1    0.0    0.1
    25.062   121.278   -0.1    0.0    0.1
    25.080   121.278   -0.1    0.0    0.1
    25.098   121.278   -0.1    0.0    0.1
    25.116   121.278   -0.1    0.0    0.1
    25.134   121.278   -0.1    0.0    0.1
    25.152   121.278   -0.0    0.0    0.1
    25.170   121.278   -0.0    0.0    0.1
    25.188   121.278   -0.0    0.0    0.1
    25.206   121.278   -0.0    0.0    0.1
    25.224   121.278   -0.0    0.0    0.1
    25.242   121.278   -0.0    0.0    0.1
    25.260   121.278   -0.0    0.0    0.1
    25.278   121.278   -0.0    0.0    0.1
    25.296   121.278   -0.0    0.0    0.1
    25.314   121.278   -0.0    0.0    0.1
    25.332   121.278   -0.0    0.0    0.1
    25.350   121.278   -0.0    0.0    0.1
    25.368   121.278   -0.0    0.0    0.1
    25.386   121.278   -0.0    0.0    0.0
    25.404   121.278   -0.0    0.0    0.0
    25.422   121.278   -0.0    0.0    0.0
    25.440   121.278   -0.0    0.0    0.0
    25.458   121.278   -0.0    0.0    0.0
    25.476   121.278   -0.0    0.0    0.0
    25.494   121.278   -0.0    0.0    0.0
    25.512   121.278    0.0    0.0    0.0
    25.530   121.278    0.0    0.0    0.0
    25.548   121.278    0.0    0.0    0.0
    25.566   121.278    0.0    0.0    0.0
    25.584   121.278    0.0    0.0    0.0
    25.602   121.278    0.0    0.0    0.0
    25.620   121.278    0.0    0.0    0.0
    25.638   121.278    0.0    0.0    0.0
    25.656   121.278    0.0    0.0    0.0
    25.674   121.278    0.0    0.0    0.0
    25.692   121.278    0.0    0.0    0.0
    25.710   121.278    0.0    0.0    0.0
    25.728   121.278    0.0   -0.0    0.0
    25.746   121.278    0.0   -0.0    0.0
    25.764   121.278    0.0   -0.0    0.0
    23.965   121.298   -0.1   -0.1    0.1
    23.983   121.298   -0.1   -0.1    0.1
    24.001   121.298   -0.1   -0.1    0.1
    24.019   121.298   -0.1   -0.1    0.1
    24.037   121.298   -0.1   -0.1    0.1
    24.055   121.298   -0.1   -0.1    0.1
    24.073   121.298   -0.1   -0.1    0.1
    24.091   121.298   -0.1   -0.1    0.1
    24.109   121.298   -0.1   -0.1    0.1
    24.127   121.298   -0.1   -0.1    0.1
    24.145   121.298   -0.1   -0.1    0.1
    24.163   121.298   -0.1   -0.1    0.1
    24.181   121.298   -0.1   -0.1    0.2
    24.199   121.298   -0.1   -0.1    0.2
    24.217   121.298   -0.1   -0.1    0.2
    24.235   121.298   -0.1   -0.1    0.2
    24.253   121.298   -0.1   -0.1    0.2
    24.271   121.298   -0.1   -0.1    0.2
    24.289   121.298   -0.1   -0.1    0.2
    24.307   121.298   -0.1   -0.1    0.2
    24.325   121.298   -0.1   -0.1    0.2
    24.343   121.298   -0.1   -0.1    0.2
    24.361   121.298   -0.1   -0.1    0.2
    24.379   121.298   -0.1   -0.1    0.2
    24.397   121.298   -0.1   -0.1    0.2
    24.414   121.298   -0.1   -0.1    0.2
    24.432   121.298   -0.1   -0.1    0.2
    24.450   121.298   -0.1   -0.1    0.2
    24.468   121.298   -0.1   -0.1    0.2
    24.486   121.298   -0.1   -0.1    0.2
    24.504   121.298   -0.1   -0.1    0.2
    24.522   121.298   -0.1   -0.1    0.2
    24.540   121.298   -0.1   -0.1    0.2
    24.558   121.298   -0.1   -0.1    0.2
    24.576   121.298   -0.1   -0.1    0.2
    24.594   121.298   -0.1   -0.1    0.2
    24.612   121.298   -0.1   -0.1    0.2
    24.630   121.298   -0.1   -0.1    0.2
    24.648   121.298   -0.1   -0.1    0.2
    24.666   121.298   -0.1   -0.1    0.2
    24.684   121.298   -0.1   -0.1    0.2
    24.702   121.298   -0.1   -0.0    0.2
    24.720   121.298   -0.1   -0.0    0.2
    24.738   121.298   -0.1   -0.0    0.2
    24.756   121.298   -0.1   -0.0    0.2
    24.774   121.298   -0.1   -0.0    0.2
    24.792   121.298   -0.1   -0.0    0.2
    24.810   121.298   -0.1   -0.0    0.2
    24.828   121.298   -0.1   -0.0    0.2
    24.846   121.298   -0.1   -0.0    0.2
    24.864   121.298   -0.1   -0.0    0.2
    24.882   121.298   -0.1   -0.0    0.2
    24.900   121.298   -0.1   -0.0    0.2
    24.918   121.298   -0.1   -0.0    0.2
    24.936   121.298   -0.1    0.0    0.2
    24.954   121.298   -0.1    0.0    0.2
    24.972   121.298   -0.1    0.0    0.2
    24.990   121.298   -0.1    0.0    0.1
