 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
   -39.104   175.003    0.1    0.0   -0.0
