 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    34.600  -119.041   -0.1    0.3    0.0
    34.627  -119.041   -0.1    0.3    0.0
    34.654  -119.041   -0.1    0.3    0.0
    34.681  -119.041   -0.1    0.3    0.0
    34.708  -119.041   -0.2    0.3    0.0
    34.735  -119.041   -0.2    0.3    0.0
    34.762  -119.041   -0.2    0.3    0.0
    34.789  -119.041   -0.2    0.2    0.0
    34.816  -119.041   -0.2    0.2   -0.0
    34.843  -119.041   -0.3    0.2   -0.0
    34.870  -119.041   -0.3    0.2   -0.0
    34.897  -119.041   -0.3    0.2   -0.0
    34.924  -119.041   -0.3    0.2   -0.0
    34.951  -119.041   -0.4    0.2   -0.0
    34.978  -119.041   -0.4    0.2   -0.1
    35.005  -119.041   -0.4    0.2   -0.1
    35.032  -119.041   -0.5    0.2   -0.1
    35.059  -119.041   -0.5    0.1   -0.1
    35.086  -119.041   -0.5    0.1   -0.1
    35.113  -119.041   -0.6    0.1   -0.1
    35.140  -119.041   -0.6    0.1   -0.1
    35.167  -119.041   -0.6    0.1   -0.2
    35.194  -119.041   -0.7    0.1   -0.2
    35.221  -119.041   -0.7    0.1   -0.2
    35.248  -119.041   -0.8    0.1   -0.2
    35.275  -119.041   -0.8    0.1   -0.2
    35.302  -119.041   -0.9    0.1   -0.2
    35.329  -119.041   -0.9    0.1   -0.2
    35.356  -119.041   -1.0    0.0   -0.3
    35.383  -119.041   -1.0    0.0   -0.3
    35.410  -119.041   -1.1    0.0   -0.3
    35.437  -119.041   -1.1    0.0   -0.3
    35.464  -119.041   -1.2    0.0   -0.3
    35.491  -119.041   -1.2    0.0   -0.3
    35.518  -119.041   -1.2    0.0   -0.3
    35.545  -119.041   -1.3    0.0   -0.4
    35.572  -119.041   -1.3    0.0   -0.4
    35.599  -119.041   -1.4    0.0   -0.4
    35.626  -119.041   -1.4    0.0   -0.4
    35.653  -119.041   -1.4    0.1   -0.4
    35.680  -119.041   -1.5    0.1   -0.4
    35.707  -119.041   -1.5    0.1   -0.4
    35.734  -119.041   -1.5    0.1   -0.4
    35.761  -119.041   -1.5    0.1   -0.4
    35.788  -119.041   -1.5    0.1   -0.4
    35.815  -119.041   -1.5    0.1   -0.4
    35.842  -119.041   -1.5    0.1   -0.4
    35.869  -119.041   -1.5    0.1   -0.4
    35.896  -119.041   -1.5    0.1   -0.4
    35.923  -119.041   -1.5    0.1   -0.4
    35.950  -119.041   -1.5    0.2   -0.4
    35.977  -119.041   -1.5    0.2   -0.4
    36.004  -119.041   -1.5    0.2   -0.4
    36.031  -119.041   -1.4    0.2   -0.4
    36.058  -119.041   -1.4    0.2   -0.4
    36.085  -119.041   -1.4    0.2   -0.4
    36.112  -119.041   -1.4    0.2   -0.4
    36.139  -119.041   -1.3    0.2   -0.4
    36.166  -119.041   -1.3    0.2   -0.4
    36.193  -119.041   -1.2    0.2   -0.4
    36.220  -119.041   -1.2    0.2   -0.4
    36.247  -119.041   -1.2    0.2   -0.3
    36.274  -119.041   -1.1    0.2   -0.3
    36.301  -119.041   -1.1    0.2   -0.3
    36.328  -119.041   -1.0    0.2   -0.3
    36.355  -119.041   -1.0    0.1   -0.3
    36.382  -119.041   -1.0    0.1   -0.3
    36.409  -119.041   -0.9    0.1   -0.3
    36.436  -119.041   -0.9    0.1   -0.3
