 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
     3.865   -73.793   -0.0   -0.1   -0.1
     3.874   -73.793   -0.0   -0.1   -0.1
     3.883   -73.793   -0.0   -0.1   -0.1
     3.892   -73.793   -0.0   -0.1   -0.1
     3.901   -73.793   -0.0   -0.1   -0.1
     3.910   -73.793   -0.0   -0.1   -0.1
     3.919   -73.793   -0.0   -0.1   -0.1
     3.928   -73.793   -0.0   -0.1   -0.1
     3.937   -73.793   -0.0   -0.1   -0.1
     3.946   -73.793   -0.0   -0.1   -0.1
     3.955   -73.793   -0.0   -0.1   -0.1
     3.964   -73.793   -0.0   -0.1   -0.1
     3.973   -73.793   -0.0   -0.1   -0.1
     3.982   -73.793   -0.0   -0.1   -0.1
     3.991   -73.793   -0.0   -0.1   -0.1
     4.000   -73.793   -0.0   -0.1   -0.1
     4.009   -73.793   -0.0   -0.1   -0.1
     4.018   -73.793   -0.0   -0.1   -0.1
     4.027   -73.793   -0.0   -0.1   -0.1
     4.036   -73.793   -0.0   -0.1   -0.1
     4.045   -73.793   -0.0   -0.1   -0.1
     4.054   -73.793   -0.0   -0.1   -0.1
     4.063   -73.793   -0.0   -0.1   -0.1
     4.072   -73.793   -0.0   -0.1   -0.1
     4.081   -73.793   -0.0   -0.1   -0.1
     4.090   -73.793   -0.0   -0.1   -0.1
     4.099   -73.793   -0.0   -0.1   -0.1
     4.108   -73.793   -0.0   -0.1   -0.1
     4.117   -73.793   -0.0   -0.1   -0.1
     4.126   -73.793    0.0   -0.1   -0.1
     4.135   -73.793    0.0   -0.1   -0.1
     4.144   -73.793    0.0   -0.1   -0.1
     4.153   -73.793    0.0   -0.1   -0.1
     4.162   -73.793    0.0   -0.1   -0.1
     4.171   -73.793    0.0   -0.1   -0.1
     4.180   -73.793    0.0   -0.1   -0.1
     4.189   -73.793    0.1   -0.2   -0.1
     4.197   -73.793    0.1   -0.2   -0.1
     4.206   -73.793    0.1   -0.2   -0.1
     4.215   -73.793    0.1   -0.2   -0.1
     4.224   -73.793    0.1   -0.2   -0.1
     4.233   -73.793    0.1   -0.2   -0.1
     4.242   -73.793    0.1   -0.2   -0.1
     4.251   -73.793    0.1   -0.2   -0.1
     4.260   -73.793    0.1   -0.2   -0.0
     4.269   -73.793    0.2   -0.2   -0.0
     4.278   -73.793    0.2   -0.2   -0.0
     4.287   -73.793    0.2   -0.2   -0.0
     4.296   -73.793    0.2   -0.2   -0.0
     4.305   -73.793    0.2   -0.2   -0.0
     4.314   -73.793    0.2   -0.2   -0.0
