 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    53.101  -163.396    0.4    0.5    0.1
    53.137  -163.396    0.4    0.5    0.1
    53.173  -163.396    0.4    0.5    0.1
    53.210  -163.396    0.4    0.5    0.1
    53.246  -163.396    0.4    0.5    0.1
    53.282  -163.396    0.4    0.5    0.1
    53.318  -163.396    0.4    0.6    0.1
    53.354  -163.396    0.4    0.6    0.1
    53.390  -163.396    0.5    0.6    0.1
    53.426  -163.396    0.5    0.6    0.1
    53.462  -163.396    0.5    0.6    0.1
    53.498  -163.396    0.5    0.6    0.1
    53.534  -163.396    0.5    0.6    0.1
    53.570  -163.396    0.5    0.6    0.1
    53.606  -163.396    0.5    0.6    0.1
    53.642  -163.396    0.5    0.6    0.1
    53.678  -163.396    0.5    0.6    0.1
    53.714  -163.396    0.5    0.6    0.1
    53.750  -163.396    0.5    0.6    0.1
    53.786  -163.396    0.5    0.6    0.1
    53.822  -163.396    0.5    0.6    0.1
    53.858  -163.396    0.5    0.6    0.1
    53.894  -163.396    0.5    0.6    0.1
    53.930  -163.396    0.5    0.6    0.0
    53.966  -163.396    0.5    0.6    0.0
    54.002  -163.396    0.5    0.6    0.0
    54.038  -163.396    0.5    0.5    0.0
    54.074  -163.396    0.5    0.5    0.0
    54.110  -163.396    0.5    0.5    0.0
    54.146  -163.396    0.5    0.5   -0.0
    54.182  -163.396    0.4    0.5   -0.0
    54.218  -163.396    0.4    0.5   -0.0
    54.255  -163.396    0.4    0.5   -0.0
    54.291  -163.396    0.4    0.5   -0.0
    54.327  -163.396    0.4    0.5   -0.1
    54.363  -163.396    0.3    0.4   -0.1
    54.399  -163.396    0.3    0.4   -0.1
    54.435  -163.396    0.3    0.4   -0.1
    54.471  -163.396    0.2    0.4   -0.1
    54.507  -163.396    0.2    0.4   -0.1
    54.543  -163.396    0.2    0.4   -0.1
    54.579  -163.396    0.1    0.4   -0.1
    54.615  -163.396    0.1    0.3   -0.1
    54.651  -163.396    0.1    0.3   -0.1
    54.687  -163.396    0.0    0.3   -0.2
    54.723  -163.396   -0.0    0.3   -0.2
    54.759  -163.396   -0.1    0.3   -0.2
    54.795  -163.396   -0.1    0.3   -0.2
    54.831  -163.396   -0.1    0.3   -0.2
    54.867  -163.396   -0.2    0.3   -0.2
    54.903  -163.396   -0.2    0.3   -0.2
    54.939  -163.396   -0.2    0.3   -0.2
    54.975  -163.396   -0.2    0.3   -0.2
    55.011  -163.396   -0.3    0.3   -0.2
    55.047  -163.396   -0.3    0.3   -0.2
    55.083  -163.396   -0.3    0.3   -0.2
    55.119  -163.396   -0.3    0.3   -0.2
    55.155  -163.396   -0.3    0.3   -0.2
    55.191  -163.396   -0.3    0.3   -0.2
    55.227  -163.396   -0.3    0.3   -0.2
    55.264  -163.396   -0.3    0.3   -0.2
    55.300  -163.396   -0.3    0.2   -0.2
    55.336  -163.396   -0.3    0.2   -0.2
    55.372  -163.396   -0.3    0.2   -0.2
    55.408  -163.396   -0.3    0.2   -0.2
    55.444  -163.396   -0.3    0.2   -0.2
    55.480  -163.396   -0.3    0.2   -0.2
    55.516  -163.396   -0.3    0.2   -0.2
    55.552  -163.396   -0.3    0.2   -0.2
    55.588  -163.396   -0.3    0.2   -0.2
    55.624  -163.396   -0.3    0.2   -0.2
    55.660  -163.396   -0.3    0.2   -0.2
    55.696  -163.396   -0.3    0.2   -0.2
    55.732  -163.396   -0.3    0.2   -0.2
    55.768  -163.396   -0.3    0.2   -0.2
    55.804  -163.396   -0.3    0.2   -0.2
    55.840  -163.396   -0.3    0.1   -0.2
    55.876  -163.396   -0.3    0.1   -0.2
    55.912  -163.396   -0.3    0.1   -0.2
    55.948  -163.396   -0.3    0.1   -0.2
    55.984  -163.396   -0.3    0.1   -0.2
    56.020  -163.396   -0.3    0.1   -0.2
    56.056  -163.396   -0.3    0.1   -0.2
    56.092  -163.396   -0.2    0.1   -0.2
    56.128  -163.396   -0.2    0.1   -0.2
    56.164  -163.396   -0.2    0.1   -0.2
    56.200  -163.396   -0.2    0.1   -0.2
    56.236  -163.396   -0.2    0.1   -0.2
    56.272  -163.396   -0.2    0.1   -0.2
    56.309  -163.396   -0.2    0.1   -0.1
    56.345  -163.396   -0.2    0.1   -0.1
    56.381  -163.396   -0.2    0.1   -0.1
    56.417  -163.396   -0.2    0.1   -0.1
    56.453  -163.396   -0.2    0.1   -0.1
    56.489  -163.396   -0.2    0.0   -0.1
    56.525  -163.396   -0.2    0.0   -0.1
    56.561  -163.396   -0.2    0.0   -0.1
    56.597  -163.396   -0.2    0.0   -0.1
    56.633  -163.396   -0.2    0.0   -0.1
    56.669  -163.396   -0.2    0.0   -0.1
    56.705  -163.396   -0.2    0.0   -0.1
    53.101  -163.334    0.4    0.5    0.1
    53.137  -163.334    0.4    0.5    0.1
    53.173  -163.334    0.4    0.5    0.1
    53.210  -163.334    0.4    0.6    0.1
    53.246  -163.334    0.4    0.6    0.1
    53.282  -163.334    0.4    0.6    0.1
    53.318  -163.334    0.4    0.6    0.1
    53.354  -163.334    0.5    0.6    0.1
    53.390  -163.334    0.5    0.6    0.1
    53.426  -163.334    0.5    0.6    0.1
    53.462  -163.334    0.5    0.6    0.1
    53.498  -163.334    0.5    0.6    0.1
    53.534  -163.334    0.5    0.6    0.1
    53.570  -163.334    0.5    0.6    0.1
    53.606  -163.334    0.5    0.6    0.1
    53.642  -163.334    0.5    0.6    0.1
    53.678  -163.334    0.5    0.6    0.1
    53.714  -163.334    0.5    0.6    0.1
    53.750  -163.334    0.5    0.6    0.1
    53.786  -163.334    0.5    0.6    0.1
    53.822  -163.334    0.5    0.6    0.1
    53.858  -163.334    0.5    0.6    0.1
    53.894  -163.334    0.5    0.6    0.1
