 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    36.727    25.301   -0.2   -0.5   -0.0
    36.754    25.301   -0.2   -0.5   -0.0
    36.781    25.301   -0.2   -0.5   -0.0
    36.808    25.301   -0.2   -0.5   -0.0
    36.835    25.301   -0.3   -0.5   -0.0
    36.862    25.301   -0.3   -0.5    0.0
    36.889    25.301   -0.3   -0.5    0.0
    36.916    25.301   -0.3   -0.5    0.0
    36.943    25.301   -0.3   -0.5    0.0
    36.970    25.301   -0.3   -0.5    0.0
    36.997    25.301   -0.3   -0.5    0.0
    37.024    25.301   -0.3   -0.5    0.0
    37.051    25.301   -0.3   -0.5    0.0
    37.078    25.301   -0.3   -0.5    0.0
    37.105    25.301   -0.3   -0.5    0.1
    37.132    25.301   -0.2   -0.4    0.1
    37.159    25.301   -0.2   -0.4    0.1
    37.186    25.301   -0.2   -0.4    0.1
    37.213    25.301   -0.2   -0.4    0.1
    37.240    25.301   -0.2   -0.4    0.1
    37.267    25.301   -0.2   -0.4    0.1
    37.294    25.301   -0.2   -0.4    0.1
    37.321    25.301   -0.2   -0.4    0.1
    37.348    25.301   -0.2   -0.3    0.1
    37.375    25.301   -0.1   -0.3    0.2
    37.402    25.301   -0.1   -0.3    0.2
    37.429    25.301   -0.1   -0.3    0.2
    37.456    25.301   -0.1   -0.3    0.2
    37.483    25.301   -0.1   -0.3    0.2
    37.510    25.301   -0.0   -0.2    0.2
    37.537    25.301   -0.0   -0.2    0.2
    37.564    25.301    0.0   -0.2    0.2
    37.591    25.301    0.0   -0.2    0.2
    37.618    25.301    0.1   -0.2    0.3
    37.645    25.301    0.1   -0.2    0.3
    37.672    25.301    0.1   -0.1    0.3
    37.699    25.301    0.1   -0.1    0.3
    37.726    25.301    0.1   -0.1    0.3
    37.753    25.301    0.1   -0.1    0.3
    37.780    25.301    0.1   -0.1    0.3
    37.807    25.301    0.2   -0.1    0.3
    37.834    25.301    0.2   -0.1    0.3
    37.861    25.301    0.2   -0.0    0.3
    37.888    25.301    0.2   -0.0    0.3
    37.915    25.301    0.1   -0.0    0.3
    37.942    25.301    0.1   -0.0    0.3
    37.969    25.301    0.1    0.0    0.3
    37.996    25.301    0.1    0.0    0.3
    38.023    25.301    0.1    0.0    0.3
    38.050    25.301    0.1    0.1    0.3
    38.077    25.301    0.1    0.1    0.3
    38.104    25.301    0.0    0.1    0.3
    38.131    25.301    0.0    0.1    0.3
    38.158    25.301    0.0    0.1    0.3
    38.185    25.301   -0.0    0.1    0.3
    38.212    25.301   -0.0    0.2    0.2
    38.239    25.301   -0.1    0.2    0.2
    38.266    25.301   -0.1    0.2    0.2
    38.293    25.301   -0.1    0.2    0.2
    38.320    25.301   -0.1    0.2    0.2
    38.347    25.301   -0.1    0.3    0.2
    38.374    25.301   -0.1    0.3    0.2
    38.401    25.301   -0.1    0.3    0.2
    38.428    25.301   -0.2    0.3    0.2
    38.455    25.301   -0.2    0.3    0.2
    38.482    25.301   -0.2    0.3    0.2
    38.509    25.301   -0.2    0.3    0.2
    38.536    25.301   -0.2    0.4    0.2
    38.563    25.301   -0.2    0.4    0.1
    38.590    25.301   -0.2    0.4    0.1
    38.617    25.301   -0.2    0.4    0.1
    38.644    25.301   -0.2    0.4    0.1
    38.671    25.301   -0.2    0.4    0.1
    38.698    25.301   -0.2    0.4    0.1
    38.725    25.301   -0.2    0.4    0.1
    38.752    25.301   -0.2    0.4    0.1
    38.779    25.301   -0.2    0.4    0.1
    38.806    25.301   -0.2    0.4    0.1
    38.833    25.301   -0.2    0.4    0.1
    38.860    25.301   -0.2    0.4    0.1
    38.887    25.301   -0.2    0.4    0.1
    38.914    25.301   -0.2    0.4    0.1
    38.941    25.301   -0.2    0.4    0.1
    38.968    25.301   -0.2    0.4    0.1
    38.995    25.301   -0.2    0.4    0.1
    39.022    25.301   -0.2    0.4    0.0
    39.049    25.301   -0.2    0.4    0.0
    39.076    25.301   -0.2    0.4    0.0
    39.103    25.301   -0.2    0.4    0.0
    39.130    25.301   -0.2    0.4    0.0
    39.157    25.301   -0.2    0.4    0.0
    39.184    25.301   -0.2    0.4    0.0
    39.211    25.301   -0.2    0.4    0.0
    39.238    25.301   -0.1    0.4    0.0
    39.265    25.301   -0.1    0.4    0.0
    39.292    25.301   -0.1    0.4    0.0
    39.319    25.301   -0.1    0.4    0.0
    39.346    25.301   -0.1    0.4    0.0
    39.373    25.301   -0.1    0.4    0.0
    39.400    25.301   -0.1    0.4    0.0
    39.427    25.301   -0.1    0.4    0.0
    36.727    25.335   -0.2   -0.5   -0.0
    36.754    25.335   -0.3   -0.5   -0.0
    36.781    25.335   -0.3   -0.5   -0.0
    36.808    25.335   -0.3   -0.5   -0.0
    36.835    25.335   -0.3   -0.5   -0.0
    36.862    25.335   -0.3   -0.5    0.0
    36.889    25.335   -0.3   -0.5    0.0
    36.916    25.335   -0.3   -0.5    0.0
    36.943    25.335   -0.3   -0.5    0.0
    36.970    25.335   -0.3   -0.5    0.0
    36.997    25.335   -0.3   -0.5    0.0
    37.024    25.335   -0.3   -0.5    0.0
    37.051    25.335   -0.3   -0.5    0.0
    37.078    25.335   -0.3   -0.5    0.0
    37.105    25.335   -0.3   -0.5    0.1
    37.132    25.335   -0.3   -0.5    0.1
    37.159    25.335   -0.3   -0.5    0.1
    37.186    25.335   -0.3   -0.5    0.1
    37.213    25.335   -0.2   -0.4    0.1
    37.240    25.335   -0.2   -0.4    0.1
    37.267    25.335   -0.2   -0.4    0.1
    37.294    25.335   -0.2   -0.4    0.1
    37.321    25.335   -0.2   -0.4    0.1
    37.348    25.335   -0.2   -0.4    0.1
    37.375    25.335   -0.2   -0.3    0.2
    37.402    25.335   -0.1   -0.3    0.2
    37.429    25.335   -0.1   -0.3    0.2
    37.456    25.335   -0.1   -0.3    0.2
    37.483    25.335   -0.1   -0.3    0.2
    37.510    25.335   -0.0   -0.3    0.2
    37.537    25.335   -0.0   -0.2    0.2
    37.564    25.335    0.0   -0.2    0.2
    37.591    25.335    0.0   -0.2    0.3
    37.618    25.335    0.1   -0.2    0.3
    37.645    25.335    0.1   -0.2    0.3
    37.672    25.335    0.1   -0.2    0.3
    37.699    25.335    0.1   -0.1    0.3
    37.726    25.335    0.1   -0.1    0.3
    37.753    25.335    0.2   -0.1    0.3
    37.780    25.335    0.2   -0.1    0.3
    37.807    25.335    0.2   -0.1    0.3
    37.834    25.335    0.2   -0.1    0.3
    37.861    25.335    0.2   -0.1    0.3
    37.888    25.335    0.2   -0.0    0.3
    37.915    25.335    0.2   -0.0    0.3
    37.942    25.335    0.1   -0.0    0.3
    37.969    25.335    0.1    0.0    0.3
    37.996    25.335    0.1    0.0    0.3
    38.023    25.335    0.1    0.0    0.3
    38.050    25.335    0.1    0.1    0.3
    38.077    25.335    0.1    0.1    0.3
    38.104    25.335    0.0    0.1    0.3
    38.131    25.335    0.0    0.1    0.3
    38.158    25.335   -0.0    0.1    0.3
    38.185    25.335   -0.0    0.2    0.3
    38.212    25.335   -0.0    0.2    0.3
    38.239    25.335   -0.1    0.2    0.2
    38.266    25.335   -0.1    0.2    0.2
    38.293    25.335   -0.1    0.2    0.2
    38.320    25.335   -0.1    0.3    0.2
    38.347    25.335   -0.1    0.3    0.2
    38.374    25.335   -0.1    0.3    0.2
    38.401    25.335   -0.2    0.3    0.2
    38.428    25.335   -0.2    0.3    0.2
    38.455    25.335   -0.2    0.3    0.2
    38.482    25.335   -0.2    0.4    0.2
    38.509    25.335   -0.2    0.4    0.2
    38.536    25.335   -0.2    0.4    0.2
    38.563    25.335   -0.2    0.4    0.1
    38.590    25.335   -0.2    0.4    0.1
    38.617    25.335   -0.2    0.4    0.1
