 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    39.310   140.851    0.3    0.3   -0.3
    39.328   140.851    0.3    0.3   -0.3
    39.346   140.851    0.3    0.3   -0.3
    39.364   140.851    0.3    0.3   -0.3
    39.382   140.851    0.3    0.3   -0.3
    39.400   140.851    0.3    0.3   -0.3
    39.418   140.851    0.3    0.3   -0.3
    39.436   140.851    0.4    0.3   -0.3
    39.454   140.851    0.4    0.3   -0.3
    39.472   140.851    0.4    0.3   -0.3
    39.490   140.851    0.4    0.3   -0.3
    39.508   140.851    0.4    0.3   -0.3
    39.526   140.851    0.4    0.3   -0.4
    39.544   140.851    0.4    0.3   -0.4
    39.562   140.851    0.4    0.3   -0.4
    39.580   140.851    0.4    0.3   -0.4
    39.598   140.851    0.4    0.3   -0.4
    39.616   140.851    0.4    0.3   -0.4
    39.634   140.851    0.5    0.3   -0.4
    39.652   140.851    0.5    0.3   -0.4
    39.670   140.851    0.5    0.3   -0.4
    39.688   140.851    0.5    0.3   -0.4
    39.706   140.851    0.5    0.3   -0.4
    39.724   140.851    0.5    0.3   -0.4
    39.742   140.851    0.5    0.3   -0.4
    39.760   140.851    0.5    0.3   -0.5
    39.778   140.851    0.5    0.3   -0.5
    39.796   140.851    0.5    0.3   -0.5
    39.814   140.851    0.5    0.3   -0.5
    39.832   140.851    0.5    0.3   -0.5
    39.850   140.851    0.6    0.3   -0.5
    39.868   140.851    0.6    0.3   -0.5
    39.886   140.851    0.6    0.3   -0.5
    39.904   140.851    0.6    0.3   -0.5
    39.922   140.851    0.6    0.3   -0.5
    39.940   140.851    0.6    0.2   -0.5
    39.958   140.851    0.6    0.2   -0.5
    39.976   140.851    0.6    0.2   -0.5
    39.994   140.851    0.6    0.2   -0.5
    40.012   140.851    0.6    0.2   -0.5
    40.030   140.851    0.6    0.2   -0.5
    40.048   140.851    0.6    0.2   -0.5
    40.066   140.851    0.6    0.2   -0.5
    40.084   140.851    0.6    0.2   -0.4
    40.102   140.851    0.6    0.2   -0.4
    40.120   140.851    0.5    0.1   -0.4
    40.138   140.851    0.5    0.1   -0.4
    40.156   140.851    0.5    0.1   -0.4
    40.174   140.851    0.5    0.1   -0.4
    40.192   140.851    0.5    0.1   -0.4
    40.210   140.851    0.5    0.1   -0.4
    40.228   140.851    0.5    0.1   -0.4
    40.246   140.851    0.5    0.1   -0.3
    40.264   140.851    0.5    0.1   -0.3
    40.282   140.851    0.5    0.1   -0.3
    40.300   140.851    0.4    0.1   -0.3
    40.318   140.851    0.4    0.0   -0.3
    40.336   140.851    0.4    0.0   -0.2
    40.354   140.851    0.4    0.0   -0.2
    40.372   140.851    0.4    0.0   -0.2
    40.390   140.851    0.4    0.0   -0.2
    40.408   140.851    0.3    0.0   -0.2
    40.426   140.851    0.3    0.0   -0.1
    40.444   140.851    0.3    0.0   -0.1
    40.462   140.851    0.3    0.0   -0.1
    40.480   140.851    0.3    0.0   -0.1
    40.498   140.851    0.2    0.0   -0.0
    40.516   140.851    0.2    0.0   -0.0
    40.534   140.851    0.2    0.0   -0.0
    40.552   140.851    0.2    0.0    0.0
    40.570   140.851    0.2    0.0    0.0
    40.588   140.851    0.1    0.1    0.1
    40.606   140.851    0.1    0.1    0.1
    40.624   140.851    0.1    0.1    0.1
    40.642   140.851    0.1    0.1    0.1
    40.660   140.851    0.1    0.1    0.1
    40.678   140.851    0.1    0.1    0.1
    40.696   140.851    0.0    0.1    0.2
    40.714   140.851    0.0    0.1    0.2
    40.732   140.851    0.0    0.1    0.2
    40.750   140.851    0.0    0.1    0.2
    40.768   140.851   -0.0    0.1    0.2
    40.786   140.851   -0.0    0.2    0.2
    40.804   140.851   -0.0    0.2    0.2
    40.822   140.851   -0.0    0.2    0.2
    40.840   140.851   -0.0    0.2    0.2
    40.858   140.851   -0.1    0.2    0.2
    40.876   140.851   -0.1    0.2    0.2
    40.894   140.851   -0.1    0.2    0.3
    40.912   140.851   -0.1    0.2    0.3
    40.930   140.851   -0.1    0.2    0.3
    40.948   140.851   -0.1    0.2    0.3
    40.966   140.851   -0.1    0.3    0.3
    40.984   140.851   -0.1    0.3    0.3
    41.002   140.851   -0.1    0.3    0.3
    41.020   140.851   -0.1    0.3    0.3
    41.038   140.851   -0.1    0.3    0.3
    41.056   140.851   -0.1    0.3    0.3
    41.074   140.851   -0.1    0.3    0.3
    41.093   140.851   -0.1    0.3    0.2
    41.111   140.851   -0.1    0.3    0.2
    39.310   140.875    0.3    0.3   -0.3
    39.328   140.875    0.3    0.3   -0.3
    39.346   140.875    0.3    0.3   -0.3
    39.364   140.875    0.3    0.3   -0.3
    39.382   140.875    0.3    0.3   -0.3
    39.400   140.875    0.3    0.3   -0.3
    39.418   140.875    0.3    0.3   -0.3
    39.436   140.875    0.3    0.3   -0.3
    39.454   140.875    0.3    0.3   -0.3
    39.472   140.875    0.4    0.3   -0.3
    39.490   140.875    0.4    0.3   -0.3
    39.508   140.875    0.4    0.3   -0.3
    39.526   140.875    0.4    0.3   -0.3
    39.544   140.875    0.4    0.3   -0.4
    39.562   140.875    0.4    0.3   -0.4
    39.580   140.875    0.4    0.3   -0.4
    39.598   140.875    0.4    0.3   -0.4
    39.616   140.875    0.4    0.3   -0.4
    39.634   140.875    0.4    0.3   -0.4
    39.652   140.875    0.4    0.3   -0.4
    39.670   140.875    0.5    0.3   -0.4
    39.688   140.875    0.5    0.3   -0.4
    39.706   140.875    0.5    0.3   -0.4
    39.724   140.875    0.5    0.3   -0.4
    39.742   140.875    0.5    0.3   -0.4
    39.760   140.875    0.5    0.3   -0.4
    39.778   140.875    0.5    0.3   -0.4
    39.796   140.875    0.5    0.3   -0.4
    39.814   140.875    0.5    0.3   -0.4
    39.832   140.875    0.5    0.3   -0.5
    39.850   140.875    0.5    0.3   -0.5
    39.868   140.875    0.5    0.3   -0.5
    39.886   140.875    0.5    0.3   -0.5
    39.904   140.875    0.5    0.2   -0.5
    39.922   140.875    0.5    0.2   -0.5
    39.940   140.875    0.5    0.2   -0.5
    39.958   140.875    0.5    0.2   -0.5
    39.976   140.875    0.5    0.2   -0.5
    39.994   140.875    0.5    0.2   -0.4
    40.012   140.875    0.5    0.2   -0.4
    40.030   140.875    0.5    0.2   -0.4
    40.048   140.875    0.5    0.2   -0.4
    40.066   140.875    0.5    0.2   -0.4
    40.084   140.875    0.5    0.1   -0.4
    40.102   140.875    0.5    0.1   -0.4
    40.120   140.875    0.5    0.1   -0.4
    40.138   140.875    0.5    0.1   -0.4
    40.156   140.875    0.5    0.1   -0.4
    40.174   140.875    0.5    0.1   -0.4
    40.192   140.875    0.5    0.1   -0.3
    40.210   140.875    0.5    0.1   -0.3
    40.228   140.875    0.4    0.1   -0.3
    40.246   140.875    0.4    0.1   -0.3
    40.264   140.875    0.4    0.1   -0.3
    40.282   140.875    0.4    0.0   -0.2
    40.300   140.875    0.4    0.0   -0.2
    40.318   140.875    0.4    0.0   -0.2
    40.336   140.875    0.4    0.0   -0.2
    40.354   140.875    0.3    0.0   -0.2
    40.372   140.875    0.3    0.0   -0.1
    40.390   140.875    0.3    0.0   -0.1
    40.408   140.875    0.3    0.0   -0.1
    40.426   140.875    0.3    0.0   -0.1
    40.444   140.875    0.2    0.0   -0.0
    40.462   140.875    0.2    0.0   -0.0
    40.480   140.875    0.2    0.0   -0.0
    40.498   140.875    0.2    0.0    0.0
    40.516   140.875    0.2    0.0    0.0
    40.534   140.875    0.2    0.0    0.1
    40.552   140.875    0.1    0.1    0.1
    40.570   140.875    0.1    0.1    0.1
    40.588   140.875    0.1    0.1    0.1
    40.606   140.875    0.1    0.1    0.1
    40.624   140.875    0.1    0.1    0.2
    40.642   140.875    0.0    0.1    0.2
    40.660   140.875    0.0    0.1    0.2
    40.678   140.875    0.0    0.1    0.2
    40.696   140.875    0.0    0.1    0.2
    40.714   140.875   -0.0    0.1    0.2
