 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    43.218  -128.456   -0.2   -0.1    0.0
    43.227  -128.456   -0.2   -0.1    0.1
    43.236  -128.456   -0.2   -0.1    0.1
    43.245  -128.456   -0.2   -0.1    0.1
    43.254  -128.456   -0.2   -0.1    0.1
    43.263  -128.456   -0.2   -0.1    0.1
    43.272  -128.456   -0.2   -0.1    0.1
    43.281  -128.456   -0.2   -0.1    0.1
    43.290  -128.456   -0.2   -0.1    0.1
    43.299  -128.456   -0.3   -0.1    0.1
    43.308  -128.456   -0.3   -0.1    0.1
    43.317  -128.456   -0.3   -0.1    0.1
    43.326  -128.456   -0.3   -0.1    0.1
    43.335  -128.456   -0.3   -0.1    0.1
    43.344  -128.456   -0.3   -0.1    0.1
    43.354  -128.456   -0.3   -0.1    0.1
    43.363  -128.456   -0.3   -0.1    0.1
    43.372  -128.456   -0.3   -0.1    0.1
    43.381  -128.456   -0.3   -0.1    0.1
    43.390  -128.456   -0.3   -0.1    0.1
    43.399  -128.456   -0.3   -0.1    0.1
    43.408  -128.456   -0.4   -0.1    0.1
    43.417  -128.456   -0.4   -0.1    0.1
    43.426  -128.456   -0.4   -0.1    0.1
    43.435  -128.456   -0.4   -0.1    0.1
    43.444  -128.456   -0.4   -0.1    0.1
    43.453  -128.456   -0.3   -0.1    0.1
    43.462  -128.456   -0.3   -0.1    0.1
    43.471  -128.456   -0.3   -0.1    0.1
    43.480  -128.456   -0.3   -0.1    0.1
    43.489  -128.456   -0.3   -0.1    0.1
    43.498  -128.456   -0.3   -0.1    0.1
    43.507  -128.456   -0.3   -0.1    0.1
    43.516  -128.456   -0.3   -0.1    0.1
    43.525  -128.456   -0.3   -0.0    0.1
    43.534  -128.456   -0.3   -0.0    0.1
    43.543  -128.456   -0.3   -0.0    0.1
    43.552  -128.456   -0.3   -0.0    0.1
    43.561  -128.456   -0.3   -0.0    0.1
    43.570  -128.456   -0.3   -0.0    0.1
    43.579  -128.456   -0.2   -0.0    0.1
    43.588  -128.456   -0.2   -0.0    0.1
    43.597  -128.456   -0.2   -0.0    0.1
    43.606  -128.456   -0.2   -0.0    0.1
    43.615  -128.456   -0.2   -0.0    0.1
    43.624  -128.456   -0.2   -0.0    0.1
    43.633  -128.456   -0.2   -0.0    0.1
    43.642  -128.456   -0.2   -0.0    0.1
    43.651  -128.456   -0.2   -0.0    0.1
    43.660  -128.456   -0.2   -0.0    0.1
    43.669  -128.456   -0.1   -0.0    0.1
    43.678  -128.456   -0.1   -0.0    0.1
    43.687  -128.456   -0.1   -0.0    0.1
    43.696  -128.456   -0.1   -0.0    0.1
    43.705  -128.456   -0.1   -0.0    0.1
    43.714  -128.456   -0.1   -0.0    0.1
    43.723  -128.456   -0.1   -0.0    0.1
    43.732  -128.456   -0.1   -0.0    0.1
    43.741  -128.456   -0.1   -0.0    0.1
    43.750  -128.456   -0.1   -0.0    0.1
    43.759  -128.456   -0.1   -0.0    0.1
    43.768  -128.456   -0.1   -0.0    0.1
    43.777  -128.456   -0.0   -0.0    0.0
    43.786  -128.456   -0.0   -0.0    0.0
    43.795  -128.456   -0.0   -0.0    0.0
    43.804  -128.456   -0.0   -0.0    0.0
    43.813  -128.456   -0.0   -0.0    0.0
    43.822  -128.456   -0.0   -0.0    0.0
